date,totalPL,balance,totalPLcumsum,pct_change,day
2019-01-01,0.0,100000.0,0.0,,Tuesday
2019-01-02,0.0,100000.0,0.0,0.0,Wednesday
2019-01-03,0.0,100000.0,0.0,0.0,Thursday
2019-01-04,0.0,100000.0,0.0,0.0,Friday
2019-01-07,0.0,100000.0,0.0,0.0,Monday
2019-01-08,0.0,100000.0,0.0,0.0,Tuesday
2019-01-09,0.0,100000.0,0.0,0.0,Wednesday
2019-01-10,0.0,100000.0,0.0,0.0,Thursday
2019-01-11,0.0,100000.0,0.0,0.0,Friday
2019-01-14,0.0,100000.0,0.0,0.0,Monday
2019-01-15,0.0,100000.0,0.0,0.0,Tuesday
2019-01-16,0.0,100000.0,0.0,0.0,Wednesday
2019-01-17,0.0,100000.0,0.0,0.0,Thursday
2019-01-18,0.0,100000.0,0.0,0.0,Friday
2019-01-21,0.0,100000.0,0.0,0.0,Monday
2019-01-22,0.0,100000.0,0.0,0.0,Tuesday
2019-01-23,0.0,100000.0,0.0,0.0,Wednesday
2019-01-24,0.0,100000.0,0.0,0.0,Thursday
2019-01-25,-1062.4999999999998,98937.5,-1062.4999999999998,-0.010624999999999996,Friday
2019-01-28,677.5000000000002,99615.0,-384.99999999999955,0.0068477574226153415,Monday
2019-01-29,1309.9999999999995,100925.0,925.0,0.013150629925211987,Tuesday
2019-01-30,-2355.000000000001,98570.0,-1430.000000000001,-0.02333415902898195,Wednesday
2019-01-31,-2627.5,95942.5,-4057.500000000001,-0.026656183422948176,Thursday
2019-02-01,0.0,95942.5,-4057.500000000001,0.0,Friday
2019-02-04,0.0,95942.5,-4057.500000000001,0.0,Monday
2019-02-05,0.0,95942.5,-4057.500000000001,0.0,Tuesday
2019-02-06,0.0,95942.5,-4057.500000000001,0.0,Wednesday
2019-02-07,0.0,95942.5,-4057.500000000001,0.0,Thursday
2019-02-08,0.0,95942.5,-4057.500000000001,0.0,Friday
2019-02-11,1217.5000000000007,97160.0,-2840.0,0.012689892383458856,Monday
2019-02-12,722.5000000000001,97882.5,-2117.5,0.007436187731576727,Tuesday
2019-02-13,-312.5,97570.0,-2430.0,-0.003192603376497294,Wednesday
2019-02-14,2220.0,99790.0,-210.0,0.022752895357179392,Thursday
