Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,1220.0999755859375,1231.0999755859375,1211.75,1226.3499755859375,1199.7232666015625,2587946
2023-01-03,1226.550048828125,1249.8499755859375,1222.300048828125,1240.949951171875,1214.0062255859375,2195814
2023-01-04,1258.0,1273.4000244140625,1206.0999755859375,1223.0999755859375,1196.5438232421875,8001367
2023-01-05,1229.25,1232.5,1203.800048828125,1215.8499755859375,1189.451171875,2364186
2023-01-06,1214.0,1217.699951171875,1176.0999755859375,1181.9000244140625,1156.2384033203125,3029739
2023-01-09,1190.1500244140625,1223.5999755859375,1188.050048828125,1218.6500244140625,1192.1904296875,2836421
2023-01-10,1215.0,1231.1500244140625,1205.0,1227.550048828125,1200.897216796875,2442613
2023-01-11,1232.4000244140625,1238.199951171875,1207.4000244140625,1213.25,1186.90771484375,2675249
2023-01-12,1214.0,1224.75,1197.300048828125,1209.1500244140625,1182.896728515625,1862790
2023-01-13,1213.0,1237.300048828125,1210.0999755859375,1234.4000244140625,1207.5985107421875,2184432
2023-01-16,1240.0,1250.0,1232.5999755859375,1239.25,1212.3431396484375,2398823
2023-01-17,1240.0,1240.0,1212.699951171875,1230.3499755859375,1203.6363525390625,1803413
2023-01-18,1232.0,1238.0,1218.0,1223.0,1196.4459228515625,1865108
2023-01-19,1215.0,1245.0,1183.25,1200.550048828125,1174.4835205078125,9691261
2023-01-20,1208.5999755859375,1228.0,1198.5,1202.449951171875,1176.3421630859375,4144033
2023-01-23,1212.699951171875,1220.1500244140625,1200.5,1204.699951171875,1178.543212890625,1848813
2023-01-24,1206.300048828125,1219.800048828125,1198.3499755859375,1212.300048828125,1185.9783935546875,2472106
2023-01-25,1210.0,1211.0,1151.3499755859375,1156.1500244140625,1131.0474853515625,3420414
2023-01-27,1163.050048828125,1168.6500244140625,1106.0,1116.4000244140625,1092.16064453125,4781085
2023-01-30,1110.0,1124.800048828125,1055.0,1089.050048828125,1065.4044189453125,7991091
2023-01-31,1097.050048828125,1098.8499755859375,1068.3499755859375,1082.949951171875,1059.436767578125,6080048
2023-02-01,1094.0,1119.0,990.0,1041.8499755859375,1019.2291870117188,7563064
2023-02-02,1034.9000244140625,1081.0,1028.4000244140625,1075.9000244140625,1052.5399169921875,4494575
2023-02-03,1110.0,1131.0,1079.0,1103.550048828125,1079.589599609375,9207051
2023-02-06,1109.0,1135.0,1100.449951171875,1129.1500244140625,1104.6336669921875,2865938
2023-02-07,1134.0,1148.1500244140625,1122.5,1142.9000244140625,1118.085205078125,3603258
2023-02-08,1144.0,1151.25,1136.0,1145.3499755859375,1120.48193359375,1675932
2023-02-09,1150.1500244140625,1168.199951171875,1138.300048828125,1163.800048828125,1138.5313720703125,2284751
2023-02-10,1160.0,1167.0,1147.0999755859375,1161.199951171875,1135.98779296875,2126093
2023-02-13,1165.0,1170.0,1148.5999755859375,1157.3499755859375,1132.2213134765625,2112106
2023-02-14,1160.699951171875,1162.0,1137.0,1156.8499755859375,1131.7322998046875,2433798
2023-02-15,1155.0,1160.449951171875,1145.0,1149.5999755859375,1124.6396484375,2050158
2023-02-16,1155.3499755859375,1156.0999755859375,1143.699951171875,1148.3499755859375,1123.416748046875,1918858
2023-02-17,1142.0,1143.9000244140625,1109.0,1114.699951171875,1090.4974365234375,3146155
2023-02-20,1117.25,1122.800048828125,1103.800048828125,1109.300048828125,1085.2147216796875,1613608
2023-02-21,1110.0,1112.1500244140625,1096.0,1101.75,1077.82861328125,1767689
2023-02-22,1096.75,1096.949951171875,1079.199951171875,1092.75,1069.0240478515625,1983022
2023-02-23,1092.699951171875,1097.550048828125,1066.6500244140625,1075.5999755859375,1052.2464599609375,3193602
2023-02-24,1080.050048828125,1089.6500244140625,1069.5999755859375,1079.1500244140625,1055.7193603515625,1862986
2023-02-27,1079.949951171875,1089.8499755859375,1067.050048828125,1081.949951171875,1058.45849609375,2047252
2023-02-28,1082.5,1089.9000244140625,1068.050048828125,1077.699951171875,1054.30078125,1360243
2023-03-01,1077.050048828125,1106.550048828125,1070.0999755859375,1100.449951171875,1076.5567626953125,4006038
2023-03-02,1099.949951171875,1110.5,1093.4000244140625,1102.050048828125,1078.1220703125,3831094
2023-03-03,1109.0,1133.199951171875,1104.75,1126.4000244140625,1101.9434814453125,3365349
2023-03-06,1132.0,1140.0,1116.6500244140625,1120.5999755859375,1096.269287109375,3623590
2023-03-08,1109.6500244140625,1179.0,1105.550048828125,1174.25,1148.7545166015625,7227479
2023-03-09,1174.25,1182.6500244140625,1162.300048828125,1169.800048828125,1144.401123046875,3086720
2023-03-10,1155.0999755859375,1162.25,1138.0,1144.800048828125,1119.9439697265625,3255900
2023-03-13,1119.0,1119.5,1055.0,1060.0999755859375,1037.0828857421875,12242080
2023-03-14,1060.0999755859375,1082.4000244140625,1052.199951171875,1064.0,1040.8983154296875,5410127
2023-03-15,1079.800048828125,1086.550048828125,1040.0,1044.3499755859375,1021.6748046875,4117107
2023-03-16,1040.0,1041.949951171875,1001.9000244140625,1017.7999877929688,995.7012939453125,9261210
2023-03-17,1038.0,1038.5999755859375,1006.25,1020.5,998.3427124023438,5324960
2023-03-20,1020.0,1020.0,990.2000122070312,1002.2999877929688,980.537841796875,5439347
2023-03-21,1007.3499755859375,1029.949951171875,996.0,1022.8499755859375,1000.6416625976562,6200518
2023-03-22,1028.0,1044.0,1024.1500244140625,1031.1500244140625,1008.7615356445312,2992139
2023-03-23,1028.1500244140625,1046.199951171875,1014.25,1018.25,996.1415405273438,3703523
2023-03-24,1019.0,1024.949951171875,1004.6500244140625,1009.5499877929688,987.6304321289062,2709449
2023-03-27,1014.0,1020.9500122070312,1004.0,1012.8499755859375,990.8587646484375,2116764
2023-03-28,1017.7000122070312,1038.4000244140625,1007.2000122070312,1036.1500244140625,1013.6528930664062,4396283
2023-03-29,1031.0,1063.949951171875,1025.0,1057.0999755859375,1034.1480712890625,5803091
2023-03-31,1063.0,1076.0,1060.4000244140625,1067.949951171875,1044.762451171875,3097113
2023-04-03,1073.0,1081.1500244140625,1064.0,1078.75,1055.327880859375,1534155
2023-04-05,1089.0,1089.199951171875,1060.0999755859375,1067.199951171875,1044.0286865234375,2979782
2023-04-06,1067.199951171875,1093.449951171875,1064.25,1082.0,1058.5074462890625,3458673
2023-04-10,1082.0,1083.0,1063.0,1069.300048828125,1046.083251953125,1602094
2023-04-11,1077.4000244140625,1078.0999755859375,1055.050048828125,1074.199951171875,1050.876708984375,1932390
2023-04-12,1073.5,1077.0999755859375,1057.550048828125,1074.75,1051.414794921875,3005913
2023-04-13,1073.0,1114.5,1007.9500122070312,1109.300048828125,1085.2147216796875,6082307
2023-04-17,1107.4000244140625,1136.699951171875,1105.0,1124.3499755859375,1099.9378662109375,5360050
2023-04-18,1130.0,1149.5,1127.050048828125,1146.9000244140625,1121.998291015625,4455007
2023-04-19,1143.0,1145.9000244140625,1118.550048828125,1120.4000244140625,1096.07373046875,2207739
2023-04-20,1118.949951171875,1131.550048828125,1112.4000244140625,1126.199951171875,1101.7476806640625,2530597
2023-04-21,1126.199951171875,1135.75,1108.3499755859375,1116.3499755859375,1092.111572265625,1894300
2023-04-24,1130.75,1141.0,1092.0,1102.0,1078.0732421875,7711772
2023-04-25,1119.949951171875,1127.5999755859375,1113.0999755859375,1121.75,1097.3944091796875,5268567
2023-04-26,1117.75,1139.800048828125,1115.1500244140625,1137.800048828125,1113.095947265625,2688362
2023-04-27,1140.0,1148.449951171875,1130.0,1144.75,1119.8948974609375,2990958
2023-04-28,1148.75,1157.550048828125,1135.0,1152.800048828125,1127.770263671875,2239678
2023-05-02,1158.949951171875,1161.8499755859375,1150.0,1150.9000244140625,1125.9114990234375,2000569
2023-05-03,1142.5,1159.9000244140625,1140.300048828125,1146.1500244140625,1121.2646484375,1816420
2023-05-04,1146.1500244140625,1151.0,1129.0,1134.5999755859375,1109.96533203125,2752160
2023-05-05,1131.0,1154.949951171875,1065.3499755859375,1073.300048828125,1049.996337890625,8504838
2023-05-08,1087.0,1134.6500244140625,1087.0,1126.3499755859375,1101.8944091796875,6764292
2023-05-09,1135.0,1149.9000244140625,1131.0999755859375,1140.5999755859375,1115.8349609375,4181498
2023-05-10,1155.0,1175.800048828125,1150.0,1172.550048828125,1147.0914306640625,6466598
2023-05-11,1175.0,1200.0,1169.25,1187.449951171875,1161.6678466796875,6086958
2023-05-12,1192.5,1214.0,1176.050048828125,1208.6500244140625,1182.4075927734375,3983609
2023-05-15,1208.5999755859375,1222.6500244140625,1196.0,1219.550048828125,1193.0709228515625,3323300
2023-05-16,1219.550048828125,1226.0999755859375,1208.6500244140625,1220.300048828125,1193.8045654296875,2888698
2023-05-17,1217.050048828125,1248.0,1214.0,1236.1500244140625,1209.3104248046875,4661849
2023-05-18,1248.0,1248.0,1230.699951171875,1238.9000244140625,1212.0008544921875,2489971
2023-05-19,1243.0,1251.0,1221.5999755859375,1248.0,1220.9031982421875,2366675
2023-05-22,1247.0,1251.0,1232.5,1246.1500244140625,1219.0933837890625,2106351
2023-05-23,1246.0,1266.9000244140625,1245.0,1260.199951171875,1232.8382568359375,2142459
2023-05-24,1255.0,1275.9000244140625,1247.6500244140625,1271.75,1244.1375732421875,2782379
2023-05-25,1268.949951171875,1271.9000244140625,1249.699951171875,1263.4000244140625,1235.9688720703125,2589092
2023-05-26,1256.449951171875,1272.449951171875,1255.9000244140625,1268.050048828125,1240.5179443359375,1981580
2023-05-29,1272.199951171875,1295.0,1272.0,1284.949951171875,1257.05078125,2985334
2023-05-30,1284.949951171875,1296.1500244140625,1276.4000244140625,1293.25,1265.1707763671875,1818000
2023-05-31,1289.0,1297.4000244140625,1277.25,1286.5999755859375,1258.6651611328125,2764078
2023-06-01,1280.0,1298.0,1251.5,1290.1500244140625,1262.1380615234375,3244947
2023-06-02,1282.4000244140625,1292.949951171875,1271.0,1288.199951171875,1274.0556640625,1912458
2023-06-05,1295.0,1306.449951171875,1282.6500244140625,1301.800048828125,1287.5064697265625,3040374
2023-06-06,1302.0,1315.9000244140625,1300.0,1306.0,1291.6602783203125,2902701
2023-06-07,1309.949951171875,1312.75,1303.199951171875,1311.199951171875,1296.8031005859375,2679118
2023-06-08,1316.449951171875,1323.9000244140625,1300.0,1303.8499755859375,1289.5338134765625,3215312
2023-06-09,1299.0,1336.4000244140625,1298.4000244140625,1331.050048828125,1316.435302734375,4233651
2023-06-12,1336.949951171875,1336.949951171875,1318.5999755859375,1332.449951171875,1317.81982421875,1904622
2023-06-13,1336.0,1342.9000244140625,1332.3499755859375,1336.25,1321.578125,3756073
2023-06-14,1335.050048828125,1336.25,1318.199951171875,1323.25,1308.7208251953125,2858453
2023-06-15,1315.0,1319.949951171875,1288.5,1297.0999755859375,1282.85791015625,5952095
2023-06-16,1297.0999755859375,1318.5999755859375,1294.550048828125,1314.0,1299.5723876953125,3508045
2023-06-19,1310.0,1317.25,1290.5999755859375,1301.4000244140625,1287.11083984375,2679485
2023-06-20,1295.0,1315.4000244140625,1285.199951171875,1298.4000244140625,1284.1436767578125,2102065
2023-06-21,1297.75,1307.5,1284.4000244140625,1286.5999755859375,1272.4732666015625,1490552
2023-06-22,1286.5999755859375,1289.050048828125,1269.050048828125,1272.699951171875,1258.725830078125,3185099
2023-06-23,1272.699951171875,1318.0,1262.0,1308.699951171875,1294.33056640625,4636121
2023-06-26,1314.800048828125,1326.5999755859375,1305.9000244140625,1315.050048828125,1300.6109619140625,2236596
2023-06-27,1318.75,1320.949951171875,1297.3499755859375,1315.949951171875,1301.5009765625,2638788
2023-06-28,1325.0,1346.949951171875,1316.25,1334.050048828125,1319.40234375,5550351
2023-06-30,1341.9000244140625,1382.25,1337.050048828125,1374.6500244140625,1359.5565185546875,4590286
2023-07-03,1379.949951171875,1387.0,1367.5999755859375,1380.3499755859375,1365.19384765625,2890340
2023-07-04,1389.0,1394.0,1363.300048828125,1367.3499755859375,1352.336669921875,2262047
2023-07-05,1371.3499755859375,1413.0999755859375,1371.3499755859375,1399.550048828125,1384.18310546875,5288351
2023-07-06,1395.25,1396.699951171875,1373.4000244140625,1390.199951171875,1374.9356689453125,3337234
2023-07-07,1384.550048828125,1393.949951171875,1353.0,1357.0999755859375,1342.19921875,2922616
2023-07-10,1361.25,1372.4000244140625,1345.1500244140625,1367.0,1351.990478515625,1941110
2023-07-11,1372.0,1383.6500244140625,1370.0,1380.949951171875,1365.7872314453125,2110648
2023-07-12,1371.949951171875,1384.800048828125,1351.0,1371.449951171875,1356.3916015625,4921224
2023-07-13,1384.0,1391.5,1366.4000244140625,1376.300048828125,1361.1884765625,5174896
2023-07-14,1376.199951171875,1383.949951171875,1367.0,1377.0,1361.8807373046875,3885754
2023-07-17,1380.0,1404.75,1369.5999755859375,1390.5,1375.232421875,4003275
2023-07-18,1398.0,1409.199951171875,1382.5,1390.25,1374.9852294921875,4106331
