Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,1001.4000244140625,1001.4000244140625,987.2000122070312,997.0,977.393798828125,1616012
2023-01-03,993.0,1012.7999877929688,988.0,1009.0999755859375,989.2557373046875,1810117
2023-01-04,1012.0,1025.9000244140625,1000.75,1004.0999755859375,984.3541259765625,2573870
2023-01-05,1009.0999755859375,1021.9000244140625,1008.25,1016.2000122070312,996.2161865234375,2246533
2023-01-06,1015.0,1021.7999877929688,1004.0999755859375,1008.7000122070312,988.8637084960938,1773153
2023-01-09,1015.0,1023.3499755859375,1010.5,1016.8499755859375,996.8533935546875,1567316
2023-01-10,1016.0,1024.0,1010.0499877929688,1011.8499755859375,991.9517822265625,1607654
2023-01-11,1012.0,1033.050048828125,1008.3499755859375,1028.0,1007.7841186523438,3258157
2023-01-12,1031.949951171875,1035.449951171875,1021.1500244140625,1032.8499755859375,1012.5386962890625,1641398
2023-01-13,1031.1500244140625,1035.0,1020.1500244140625,1031.5999755859375,1011.3132934570312,1491367
2023-01-16,1031.5999755859375,1039.5,1026.0999755859375,1035.449951171875,1015.087646484375,1437532
2023-01-17,1035.449951171875,1036.0,1026.800048828125,1032.699951171875,1012.3916015625,1245848
2023-01-18,1032.699951171875,1041.5,1030.1500244140625,1040.0999755859375,1019.646240234375,1238451
2023-01-19,1038.0999755859375,1044.0,1036.0,1040.550048828125,1020.0875244140625,824263
2023-01-20,1044.050048828125,1047.5,1016.8499755859375,1030.3499755859375,1010.0879516601562,2963571
2023-01-23,1035.0,1054.9000244140625,1022.5,1049.300048828125,1028.665283203125,2106604
2023-01-24,1050.0,1050.949951171875,1034.550048828125,1040.699951171875,1020.2343139648438,2088556
2023-01-25,1030.300048828125,1045.6500244140625,1030.300048828125,1040.050048828125,1019.59716796875,1753333
2023-01-27,1044.949951171875,1051.0,1034.0,1043.4000244140625,1022.8812255859375,3448013
2023-01-30,1041.949951171875,1072.1500244140625,1040.199951171875,1051.699951171875,1031.01806640625,3320916
2023-01-31,1055.0,1060.300048828125,1026.050048828125,1034.5,1014.1563110351562,5265462
2023-02-01,1036.449951171875,1043.949951171875,1005.0999755859375,1014.9000244140625,994.9417114257812,4717887
2023-02-02,1009.9500122070312,1015.7000122070312,993.0,1007.5999755859375,987.7852783203125,2117181
2023-02-03,1007.0,1032.449951171875,1001.6500244140625,1028.1500244140625,1007.9312133789062,2332076
2023-02-06,1020.0,1025.949951171875,1012.75,1023.3499755859375,1003.2255859375,1215157
2023-02-07,1026.25,1028.5,1002.0,1006.4000244140625,986.6089477539062,2360600
2023-02-08,1004.7999877929688,1016.9000244140625,997.4000244140625,1013.0,1000.535400390625,1815142
2023-02-09,1003.0,1021.2000122070312,1001.4000244140625,1006.7999877929688,994.4116821289062,1474402
2023-02-10,1006.7999877929688,1014.3499755859375,996.7000122070312,1006.5999755859375,994.214111328125,1530150
2023-02-13,1008.25,1017.3499755859375,1002.0,1015.25,1002.7576904296875,1355766
2023-02-14,1018.0,1018.0499877929688,1003.25,1006.75,994.3623046875,1832842
2023-02-15,1002.0,1006.4000244140625,990.5499877929688,995.4000244140625,983.1519775390625,2251350
2023-02-16,998.9000244140625,1010.0,991.2000122070312,995.1500244140625,982.9050903320312,1678410
2023-02-17,992.2000122070312,996.5,982.0,984.5,972.3860473632812,1847026
2023-02-20,990.1500244140625,991.6500244140625,974.9500122070312,984.4000244140625,972.2874145507812,2157871
2023-02-21,990.0,990.7999877929688,969.1500244140625,971.5999755859375,959.644775390625,1771813
2023-02-22,971.5499877929688,978.0,966.0,968.5499877929688,956.63232421875,2605147
2023-02-23,973.0,977.25,964.0499877929688,972.5,960.5337524414062,2835983
2023-02-24,970.5999755859375,983.3499755859375,963.7000122070312,970.5,958.558349609375,1823835
2023-02-27,970.5,972.5499877929688,960.0499877929688,965.0499877929688,953.1754150390625,1548675
2023-02-28,969.0,976.0,954.0,956.5999755859375,944.829345703125,3819644
2023-03-01,951.0,966.0499877929688,951.0,959.2999877929688,947.4961547851562,1862513
2023-03-02,960.0,967.0,951.0999755859375,965.2999877929688,953.42236328125,1510195
2023-03-03,967.0499877929688,969.75,958.1500244140625,966.9000244140625,955.002685546875,2215832
2023-03-06,970.0,979.5,963.7999877929688,965.25,953.3729248046875,1989152
2023-03-08,960.0,965.0,947.0,957.5,945.7183227539062,4734482
2023-03-09,957.5,959.4000244140625,947.1500244140625,952.7000122070312,940.9773559570312,2994556
2023-03-10,946.5,957.5,946.0999755859375,955.5499877929688,943.7923583984375,2001392
2023-03-13,955.0999755859375,959.9000244140625,947.5499877929688,954.0999755859375,942.360107421875,1412106
2023-03-14,953.5,963.75,950.2999877929688,957.2000122070312,945.4219970703125,1879695
2023-03-15,952.0,964.9000244140625,949.3499755859375,951.4000244140625,939.6934204101562,2189113
2023-03-16,955.25,970.0,951.7000122070312,967.4000244140625,955.4965209960938,2228093
2023-03-17,968.5499877929688,968.7000122070312,952.75,957.7000122070312,945.9158935546875,2218687
2023-03-20,950.0,962.6500244140625,947.3499755859375,961.2000122070312,949.372802734375,1955757
2023-03-21,965.0,965.0,953.25,956.2000122070312,944.434326171875,1687239
2023-03-22,957.0,974.4000244140625,956.5999755859375,972.0499877929688,960.0892944335938,1626129
2023-03-23,975.0,982.9500122070312,972.0,977.6500244140625,965.620361328125,1857923
2023-03-24,977.5999755859375,979.0,968.0,972.8499755859375,960.8794555664062,1534322
2023-03-27,980.0,990.9500122070312,963.0,983.4500122070312,971.3489990234375,2473222
2023-03-28,987.0,987.7999877929688,976.2999877929688,984.2000122070312,972.0897827148438,1394675
2023-03-29,985.6500244140625,996.5,979.0,991.9000244140625,979.6951293945312,3045795
2023-03-31,995.2000122070312,995.2000122070312,981.4000244140625,983.0999755859375,971.0032958984375,1822710
2023-04-03,981.0,988.0,976.2000122070312,979.0499877929688,967.003173828125,1671570
2023-04-05,985.0,999.0,975.2999877929688,997.1500244140625,984.8804321289062,1544121
2023-04-06,997.1500244140625,1014.0,993.4000244140625,1012.0999755859375,999.6464233398438,1423990
2023-04-10,1015.0,1016.9500122070312,1006.6500244140625,1008.5999755859375,996.1895141601562,1110974
2023-04-11,1008.5999755859375,1022.25,1007.5499877929688,1009.25,996.83154296875,1786844
2023-04-12,1015.5,1020.2000122070312,1005.25,1016.7000122070312,1004.18994140625,3246327
2023-04-13,1022.2999877929688,1023.8499755859375,1002.0,1003.5,991.1522827148438,1445693
2023-04-17,999.4500122070312,1009.9000244140625,995.0499877929688,998.7000122070312,986.411376953125,1768817
2023-04-18,999.0,1006.25,988.2999877929688,1004.7999877929688,992.4363403320312,1217390
2023-04-19,1003.5,1009.4000244140625,993.0,995.5,983.2507934570312,2174563
2023-04-20,999.0999755859375,1002.0999755859375,983.75,987.75,975.5961303710938,1638094
2023-04-21,994.2999877929688,994.2999877929688,984.9500122070312,989.4500122070312,977.275146484375,1216575
2023-04-24,975.0,982.5,959.25,979.1500244140625,967.1019897460938,3485350
2023-04-25,980.0,982.9000244140625,967.0,972.5,960.5337524414062,2377746
2023-04-26,975.7999877929688,976.7999877929688,963.2000122070312,971.25,959.2991333007812,2911028
2023-04-27,968.0,981.5999755859375,963.5499877929688,978.7000122070312,966.657470703125,2777173
2023-04-28,984.9500122070312,992.5,979.1500244140625,987.6500244140625,975.4973754882812,2009995
2023-05-02,987.6500244140625,988.9000244140625,970.2999877929688,973.0499877929688,961.0769653320312,3152556
2023-05-03,970.5,972.4000244140625,959.5,963.5999755859375,951.7432861328125,3087472
2023-05-04,967.6500244140625,975.9000244140625,965.1500244140625,974.0,962.0152587890625,1197830
2023-05-05,974.0,977.25,967.8499755859375,970.4500122070312,958.5089721679688,1062645
2023-05-08,962.0,969.0,961.0,961.8499755859375,950.0148315429688,2676958
2023-05-09,961.9000244140625,966.8499755859375,949.5,957.4500122070312,945.6690063476562,6902170
2023-05-10,957.0,959.9500122070312,951.5999755859375,953.7999877929688,942.0638427734375,2180917
2023-05-11,953.7999877929688,963.9000244140625,952.0,961.0499877929688,949.2246704101562,1296607
2023-05-12,961.0,963.0999755859375,952.0,956.0,944.23681640625,2014927
2023-05-15,953.0,955.75,948.0499877929688,953.0,941.273681640625,1814239
2023-05-16,953.0,962.5499877929688,938.0,940.9500122070312,929.3720092773438,2625163
2023-05-17,941.25,945.2999877929688,928.8499755859375,935.9500122070312,924.4334716796875,2956985
2023-05-18,943.0,943.0,922.4500122070312,929.6500244140625,918.2109985351562,3014019
2023-05-19,932.0,934.4000244140625,924.2999877929688,925.8499755859375,914.4577026367188,1309343
2023-05-22,925.8499755859375,942.75,922.8499755859375,937.4500122070312,925.9150390625,1382485
2023-05-23,937.5,956.2000122070312,929.0999755859375,931.5999755859375,920.136962890625,3057684
2023-05-24,935.5,954.7999877929688,932.5999755859375,952.1500244140625,940.4342041015625,2953574
2023-05-25,949.7000122070312,951.7000122070312,942.7000122070312,945.0,933.3721313476562,2331464
2023-05-26,943.9500122070312,976.7000122070312,937.0,969.9000244140625,957.9658203125,4137189
2023-05-29,969.9500122070312,973.25,946.4000244140625,968.4500122070312,956.5336303710938,5344765
2023-05-30,965.0,967.4500122070312,956.2999877929688,959.5999755859375,947.79248046875,2624815
2023-05-31,965.0,979.2999877929688,960.75,975.3499755859375,963.3486328125,5595631
2023-06-01,979.7999877929688,990.4500122070312,975.0,987.7000122070312,975.5466918945312,3261906
2023-06-02,986.5499877929688,1003.7000122070312,981.0,999.5999755859375,987.30029296875,3734815
2023-06-05,1005.3499755859375,1017.7000122070312,998.5,1008.75,996.3377075195312,3629780
2023-06-06,1008.9000244140625,1015.9500122070312,1004.0,1013.7999877929688,1001.3255615234375,1632644
2023-06-07,1015.0,1017.5,1010.0,1014.5999755859375,1002.11572265625,1608613
2023-06-08,1015.0,1016.0,983.25,987.0,974.8552856445312,3395935
2023-06-09,984.0,990.7000122070312,981.0,983.9500122070312,971.8428955078125,2306206
2023-06-12,987.9000244140625,989.9000244140625,981.0499877929688,985.4500122070312,973.324462890625,593319
2023-06-13,990.0,996.0,985.5499877929688,988.0999755859375,975.9417724609375,2413311
2023-06-14,991.5999755859375,995.0,984.25,986.7000122070312,974.55908203125,2139387
2023-06-15,988.5,994.7999877929688,985.7000122070312,988.4000244140625,976.2381591796875,2731724
2023-06-16,990.0,994.6500244140625,987.2000122070312,992.0,979.7938232421875,3611214
2023-06-19,995.1500244140625,1006.7000122070312,993.75,1001.7999877929688,989.4732666015625,1327862
2023-06-20,1007.6500244140625,1007.75,989.5999755859375,991.9500122070312,979.7444458007812,1445688
2023-06-21,991.9500122070312,993.8499755859375,983.5999755859375,991.9000244140625,979.6951293945312,1396686
2023-06-22,987.0999755859375,996.2000122070312,987.0999755859375,990.2999877929688,978.11474609375,5384143
2023-06-23,994.0,995.9500122070312,977.2999877929688,991.4500122070312,979.2506103515625,1218237
2023-06-26,994.0,1003.7999877929688,991.4500122070312,994.9500122070312,982.7074584960938,2066932
2023-06-27,999.9500122070312,1003.3499755859375,986.0,1001.7999877929688,989.4732666015625,4647465
2023-06-28,995.0,1025.550048828125,995.0,1021.7999877929688,1009.2271118164062,5296330
2023-06-30,1021.75,1055.0,1020.0499877929688,1051.5999755859375,1038.6605224609375,4765060
2023-07-03,1053.0,1053.6500244140625,1030.0,1032.699951171875,1019.992919921875,2338356
2023-07-04,1040.0,1053.9000244140625,1029.9000244140625,1048.800048828125,1035.8948974609375,1549174
2023-07-05,1055.0,1057.699951171875,1042.6500244140625,1044.699951171875,1031.8453369140625,1840716
2023-07-06,1040.0,1056.5999755859375,1040.0,1042.5,1029.6724853515625,2551103
2023-07-07,1033.5,1051.199951171875,1028.75,1035.699951171875,1022.9560546875,1721224
2023-07-10,1036.0,1051.0,1031.0999755859375,1045.0,1032.1416015625,1221769
2023-07-11,1052.0,1074.75,1049.050048828125,1072.25,1059.0562744140625,4369937
2023-07-12,1075.0,1083.75,1070.0,1078.75,1065.476318359375,5088473
2023-07-13,1081.9000244140625,1081.9000244140625,1071.699951171875,1075.6500244140625,1062.41455078125,1541690
2023-07-14,1079.949951171875,1080.0,1065.0,1072.949951171875,1059.7476806640625,2641580
2023-07-17,1073.699951171875,1081.050048828125,1070.5,1077.5999755859375,1064.340576171875,1254025
2023-07-18,1078.449951171875,1078.9000244140625,1064.3499755859375,1067.1500244140625,1054.0191650390625,2238739
2023-07-19,1067.1500244140625,1086.0,1063.8499755859375,1081.8499755859375,1068.5382080078125,2311282
2023-07-20,1086.050048828125,1104.5,1082.300048828125,1097.6500244140625,1084.1439208984375,5218991
2023-07-21,1103.4000244140625,1104.199951171875,1090.3499755859375,1097.1500244140625,1083.6500244140625,1879610
2023-07-24,1094.0,1107.3499755859375,1092.5,1100.4000244140625,1086.860107421875,2130036
2023-07-25,1110.0,1110.0,1090.800048828125,1095.050048828125,1081.5758056640625,1702900
2023-07-26,1097.050048828125,1114.4000244140625,1094.0999755859375,1112.0,1098.3172607421875,1321572
2023-07-27,1128.0,1155.3499755859375,1116.300048828125,1134.949951171875,1120.9847412109375,6366612
2023-07-28,1129.949951171875,1143.9000244140625,1121.6500244140625,1138.550048828125,1128.5179443359375,2677679
2023-07-31,1140.0,1145.0,1127.0,1143.4000244140625,1133.3251953125,1718336
