Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,4258.75,4267.5498046875,4209.0,4235.0498046875,4177.4501953125,132726
2023-01-03,4238.7998046875,4258.10009765625,4216.10009765625,4238.35009765625,4180.705078125,162179
2023-01-04,4235.0,4260.0,4221.2998046875,4253.5,4195.6494140625,166567
2023-01-05,4265.0,4303.85009765625,4241.5,4297.5,4239.05078125,198985
2023-01-06,4299.5,4319.2998046875,4259.10009765625,4271.75,4213.6513671875,126136
2023-01-09,4293.14990234375,4339.9501953125,4275.14990234375,4334.0,4275.05419921875,166039
2023-01-10,4320.0,4348.2998046875,4283.9501953125,4288.7001953125,4230.37060546875,234153
2023-01-11,4304.9501953125,4320.0,4244.39990234375,4261.89990234375,4203.93505859375,254653
2023-01-12,4274.9501953125,4322.0,4242.10009765625,4310.60009765625,4251.97265625,256065
2023-01-13,4324.0,4341.7001953125,4290.0,4320.39990234375,4261.63916015625,246926
2023-01-16,4339.7001953125,4352.75,4290.0498046875,4326.0498046875,4267.21240234375,89311
2023-01-17,4338.9501953125,4359.7998046875,4305.60009765625,4351.75,4292.56298828125,155625
2023-01-18,4351.75,4394.9501953125,4342.0,4364.35009765625,4304.99169921875,263693
2023-01-19,4364.85009765625,4383.14990234375,4316.5498046875,4332.2001953125,4273.279296875,248491
2023-01-20,4331.9501953125,4381.0498046875,4280.0,4350.60009765625,4291.4287109375,236535
2023-01-23,4359.9501953125,4365.4501953125,4319.35009765625,4337.85009765625,4278.85205078125,154053
2023-01-24,4341.0,4354.7998046875,4237.0,4252.75,4194.90966796875,264054
2023-01-25,4260.0,4268.89990234375,4175.10009765625,4200.9501953125,4143.814453125,294042
2023-01-27,4280.0,4380.89990234375,4253.35009765625,4314.0,4255.326171875,956288
2023-01-30,4319.9501953125,4339.4501953125,4284.9501953125,4328.7998046875,4269.9248046875,374737
2023-01-31,4345.0,4376.7001953125,4293.2998046875,4324.14990234375,4265.33837890625,631941
2023-02-01,4341.0,4380.0,4310.25,4351.5,4292.31640625,405454
2023-02-02,4313.0,4379.0498046875,4291.5498046875,4370.10009765625,4310.66357421875,389355
2023-02-03,4375.0,4429.89990234375,4318.2001953125,4358.35009765625,4299.0732421875,374979
