Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,23296.5,23519.94921875,23139.0,23454.69921875,23273.64453125,23428
2023-01-03,23470.0,23789.69921875,23452.0,23732.94921875,23549.748046875,20755
2023-01-04,23699.94921875,24590.0,23660.0,24007.55078125,23822.228515625,94884
2023-01-05,24129.94921875,24379.75,23904.69921875,24238.0,24050.8984375,44843
2023-01-06,24300.0,24366.650390625,23552.099609375,23853.05078125,23668.921875,28542
2023-01-09,23972.349609375,24048.0,23663.0,23752.30078125,23568.947265625,17654
2023-01-10,23840.0,23900.0,23205.0,23559.5,23377.63671875,31716
2023-01-11,23600.0,23771.94921875,23250.0,23516.69921875,23335.166015625,19213
2023-01-12,23530.0,24000.0,23504.55078125,23854.849609375,23670.70703125,37645
2023-01-13,23998.0,24290.25,23750.0,24139.75,23953.408203125,42213
2023-01-16,24120.0,24280.0,23980.5,24060.400390625,23874.671875,25269
2023-01-17,24000.0,24194.400390625,23930.650390625,24091.55078125,23905.578125,18810
2023-01-18,24015.05078125,24138.599609375,23817.0,24059.900390625,23874.173828125,22616
2023-01-19,24000.0,24480.0,23849.900390625,24389.5,24201.23046875,28281
2023-01-20,24350.0,24773.0,24200.0,24420.94921875,24232.435546875,44330
2023-01-23,24449.94921875,24549.5,22945.0,23037.05078125,22859.220703125,67600
2023-01-24,23152.25,23347.69921875,22440.05078125,22608.400390625,22433.87890625,84528
2023-01-25,22650.0,22792.599609375,22002.05078125,22146.80078125,21975.84375,47092
2023-01-27,22257.55078125,22379.900390625,21410.0,21901.19921875,21732.13671875,52018
2023-01-30,21860.0,22730.0,21860.0,22585.349609375,22411.005859375,54148
2023-01-31,22704.19921875,23743.599609375,22704.19921875,23684.55078125,23501.72265625,82554
2023-02-01,23740.19921875,24670.0,23450.0,23916.94921875,23732.326171875,111351
2023-02-02,23850.0,24699.900390625,23750.0,24523.25,24333.94921875,72967
2023-02-03,24500.0,24742.80078125,24270.0,24467.599609375,24278.7265625,54355
2023-02-06,24318.94921875,24359.94921875,24000.0,24120.94921875,23934.75,30089
2023-02-07,24132.0,24410.0,24025.0,24262.25,24074.962890625,38892
2023-02-08,24368.849609375,24604.849609375,23750.0,24239.94921875,24052.830078125,81785
2023-02-09,23960.0,24150.0,23090.5,23199.80078125,23020.712890625,72685
2023-02-10,23292.5,24074.0,22752.0,23970.599609375,23785.5625,70017
