Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,718.5999755859375,724.0,711.9500122070312,722.0,710.3388671875,1259229
2023-01-03,722.5,727.25,717.2000122070312,719.3499755859375,707.7316284179688,1277112
2023-01-04,721.2000122070312,722.0999755859375,712.0,715.6500244140625,704.0914306640625,1354737
2023-01-05,719.25,724.7000122070312,713.4000244140625,720.2999877929688,708.666259765625,1407487
2023-01-06,721.4000244140625,729.3499755859375,715.3499755859375,718.1500244140625,706.551025390625,1209522
2023-01-09,724.0,736.1500244140625,722.5999755859375,734.2000122070312,722.341796875,1358106
2023-01-10,735.8499755859375,735.8499755859375,720.0,724.6500244140625,712.946044921875,1484340
2023-01-11,726.0,727.7000122070312,715.4000244140625,717.7999877929688,706.2066650390625,1400355
2023-01-12,721.4000244140625,722.9000244140625,714.3499755859375,717.7999877929688,706.2066650390625,1272850
2023-01-13,721.0,723.5999755859375,714.4000244140625,718.7999877929688,707.1904907226562,1310587
2023-01-16,721.4500122070312,723.0,710.5,714.0499877929688,702.5172119140625,1079570
2023-01-17,715.0,723.0,713.5999755859375,719.2000122070312,707.5841064453125,1349682
2023-01-18,721.25,734.0,721.0499877929688,732.3499755859375,720.5216674804688,1430862
2023-01-19,732.0,748.8499755859375,730.0,747.5499877929688,735.4761962890625,3553403
2023-01-20,747.5999755859375,748.4000244140625,735.2000122070312,737.7999877929688,725.8836669921875,979497
2023-01-23,742.9500122070312,753.4500122070312,738.2000122070312,749.4500122070312,737.3455200195312,2526843
2023-01-24,750.0,753.5999755859375,743.0,745.9500122070312,733.9020385742188,1132275
2023-01-25,744.0,746.75,735.25,737.9500122070312,726.03125,1865988
2023-01-27,741.6500244140625,756.7000122070312,735.2000122070312,744.7000122070312,732.6722412109375,4903817
2023-01-30,748.75,750.5499877929688,737.5999755859375,745.1500244140625,733.114990234375,1189091
2023-01-31,748.0,766.7000122070312,748.0,757.2000122070312,744.9703369140625,3629320
2023-02-01,765.0999755859375,771.5999755859375,730.0,742.1500244140625,730.1633911132812,3623038
2023-02-02,741.0,744.9500122070312,684.25,696.4000244140625,685.15234375,7698238
2023-02-03,701.0999755859375,718.0,697.5,715.7000122070312,704.140625,2601859
2023-02-06,715.5,716.7000122070312,701.3499755859375,714.5499877929688,703.0091552734375,1366976
2023-02-07,715.4000244140625,716.9500122070312,701.1500244140625,709.25,697.7947387695312,1571287
2023-02-08,711.0,723.7999877929688,710.0,722.6500244140625,710.9783935546875,1050880
