Date,Open,High,Low,Close,Adj Close,Volume,high_roll_max,low_roll_min,head_shoulder_pattern,close_roll_max,close_roll_min,multiple_top_bottom_pattern,support,resistance,triangle_pattern,trend_high,trend_low,wedge_pattern,channel_pattern,double_pattern,slope,intercept,signal
2023-01-02,3087.89990234375,3087.89990234375,3021.0,3047.25,2992.859130859375,1015990,,,,,,,,,,,,,,,,,
2023-01-03,3047.0,3059.949951171875,3025.0,3028.25,2974.197998046875,860367,,,,,,,,,,,,,,,,,HL
2023-01-04,3035.0,3050.0,3001.550048828125,3016.85009765625,2963.001708984375,836382,3087.89990234375,3001.550048828125,,3047.25,3016.85009765625,,,-54272.90185546992,,-1.0,-1.0,,,,-19.000000000000387,3047.25,
2023-01-05,3039.550048828125,3046.60009765625,2995.39990234375,3004.35009765625,2950.72509765625,1113920,3059.949951171875,2995.39990234375,,3028.25,3004.35009765625,,,-31209.64781737185,,-1.0,-1.0,,,,-11.399902343749526,3039.649902343752,
2023-01-06,3010.0,3023.5,2952.0,2978.39990234375,2925.23779296875,1045526,3050.0,2952.0,,3016.85009765625,2978.39990234375,,,-34188.14868164038,,-1.0,-1.0,,,,-12.499999999999917,3041.850097656252,
2023-01-09,2993.300048828125,3017.64990234375,2951.0,2984.14990234375,2930.88525390625,808263,3046.60009765625,2951.0,,3004.35009765625,2978.39990234375,,,-74357.07212400375,Ascending Triangle,-1.0,-1.0,,,,-25.950195312499797,3082.200683593748,LL
2023-01-10,2984.14990234375,2985.0,2952.199951171875,2960.35009765625,2907.51025390625,864325,3023.5,2951.0,,2984.14990234375,2960.35009765625,,19977.41296386626,,,-1.0,1.0,,,,5.7499999999996865,2955.39990234375,HL
2023-01-11,2974.89990234375,2974.89990234375,2935.0,2940.39990234375,2887.916259765625,890426,3017.64990234375,2935.0,,2984.14990234375,2940.39990234375,,,-66877.7944531437,,-1.0,-1.0,,,,-23.799804687499872,3103.148925781248,
2023-01-12,2939.0,2939.85009765625,2896.0,2915.949951171875,2863.902587890625,1558620,2985.0,2896.0,,2960.35009765625,2915.949951171875,,,-55093.71977782392,,-1.0,-1.0,,,,-19.95019531250049,3080.0512695312527,
2023-01-13,2925.0,2925.0,2871.75,2909.14990234375,2857.223876953125,1507864,2974.89990234375,2871.75,Head and Shoulder,2940.39990234375,2909.14990234375,,,-68017.02350342006,,-1.0,-1.0,,,Double Top,-24.449951171874076,3111.5495605468673,LH
