Datetime,Open,High,Low,Close,Volume
2023-07-31 08:00:00+05:30,1407.699951171875,1414.949951171875,1396.050048828125,1410.699951171875,577550
2023-07-31 12:00:00+05:30,1410.6500244140625,1419.8499755859375,1407.4000244140625,1417.75,869057
2023-08-01 08:00:00+05:30,1420.0,1423.1500244140625,1395.050048828125,1397.5,360783
2023-08-01 12:00:00+05:30,1397.3499755859375,1397.9000244140625,1389.5999755859375,1396.5,953230
2023-08-02 08:00:00+05:30,1389.949951171875,1394.1500244140625,1381.0,1388.0,710958
2023-08-02 12:00:00+05:30,1388.0,1388.0,1369.1500244140625,1380.0,1202012
2023-08-03 08:00:00+05:30,1378.800048828125,1380.449951171875,1367.4000244140625,1373.25,754018
2023-08-03 12:00:00+05:30,1373.199951171875,1374.0,1354.050048828125,1364.5,2877153
2023-08-04 08:00:00+05:30,1370.949951171875,1403.949951171875,1366.300048828125,1403.1500244140625,1105998
2023-08-04 12:00:00+05:30,1403.0999755859375,1414.699951171875,1396.0999755859375,1409.5999755859375,2081124
2023-08-07 08:00:00+05:30,1409.949951171875,1410.949951171875,1399.6500244140625,1404.8499755859375,337813
2023-08-07 12:00:00+05:30,1404.8499755859375,1417.1500244140625,1403.9000244140625,1415.25,1913763
2023-08-08 08:00:00+05:30,1415.0999755859375,1420.75,1405.050048828125,1410.300048828125,860356
2023-08-08 12:00:00+05:30,1410.300048828125,1413.5,1402.3499755859375,1404.1500244140625,986137
2023-08-09 08:00:00+05:30,1402.6500244140625,1405.199951171875,1392.0,1397.050048828125,340683
2023-08-09 12:00:00+05:30,1396.800048828125,1410.449951171875,1396.4000244140625,1408.449951171875,621352
2023-08-10 08:00:00+05:30,1402.449951171875,1429.9000244140625,1401.25,1412.5,1185293
2023-08-10 12:00:00+05:30,1412.25,1433.949951171875,1406.5,1430.199951171875,1962750
2023-08-11 08:00:00+05:30,1426.300048828125,1426.300048828125,1405.5,1408.0,524100
2023-08-11 12:00:00+05:30,1408.0,1408.1500244140625,1392.75,1400.0,2137728
2023-08-14 08:00:00+05:30,1394.699951171875,1394.699951171875,1379.050048828125,1383.0999755859375,403223
2023-08-14 12:00:00+05:30,1383.0999755859375,1397.4000244140625,1380.050048828125,1387.800048828125,1071430
2023-08-16 08:00:00+05:30,1384.0,1387.550048828125,1367.0,1372.5999755859375,1074546
2023-08-16 12:00:00+05:30,1372.5999755859375,1383.800048828125,1369.3499755859375,1380.699951171875,976753
2023-08-17 08:00:00+05:30,1382.300048828125,1391.0,1376.050048828125,1377.699951171875,1357425
2023-08-17 12:00:00+05:30,1377.699951171875,1380.0,1370.050048828125,1376.25,1431689
2023-08-18 08:00:00+05:30,1369.0,1375.5,1364.0,1365.699951171875,578516
2023-08-18 12:00:00+05:30,1366.0999755859375,1377.0,1360.9000244140625,1371.699951171875,1022432
2023-08-21 08:00:00+05:30,1374.6500244140625,1387.199951171875,1366.3499755859375,1386.0,563346
2023-08-21 12:00:00+05:30,1385.550048828125,1400.0,1385.0,1400.0,946553
2023-08-22 08:00:00+05:30,1400.1500244140625,1404.0,1394.0999755859375,1399.699951171875,761475
2023-08-22 12:00:00+05:30,1399.5,1403.6500244140625,1396.300048828125,1401.1500244140625,371937
2023-08-23 08:00:00+05:30,1397.4000244140625,1403.800048828125,1392.1500244140625,1397.050048828125,491123
2023-08-23 12:00:00+05:30,1397.5999755859375,1407.6500244140625,1397.050048828125,1401.0,1190035
2023-08-24 08:00:00+05:30,1406.75,1435.0,1403.699951171875,1427.699951171875,828024
2023-08-24 12:00:00+05:30,1427.3499755859375,1429.6500244140625,1415.300048828125,1425.1500244140625,1690056
2023-08-25 08:00:00+05:30,1417.8499755859375,1418.449951171875,1389.0999755859375,1396.9000244140625,860346
2023-08-25 12:00:00+05:30,1396.9000244140625,1406.0,1395.0,1401.1500244140625,1001000
2023-08-28 08:00:00+05:30,1400.0,1407.0999755859375,1394.0,1401.9000244140625,194123
2023-08-28 12:00:00+05:30,1401.9000244140625,1411.0,1400.75,1409.449951171875,604124
2023-08-29 08:00:00+05:30,1409.5,1411.199951171875,1392.449951171875,1398.949951171875,611829
2023-08-29 12:00:00+05:30,1399.0,1406.550048828125,1396.5,1400.1500244140625,731715
2023-08-30 08:00:00+05:30,1404.050048828125,1410.699951171875,1398.0,1402.4000244140625,663726
2023-08-30 12:00:00+05:30,1402.199951171875,1405.4000244140625,1386.8499755859375,1392.5,835893
2023-08-31 08:00:00+05:30,1394.5,1401.699951171875,1373.050048828125,1374.050048828125,805593
2023-08-31 12:00:00+05:30,1374.0,1383.9000244140625,1363.5,1378.1500244140625,2790500
2023-09-01 08:00:00+05:30,1382.5,1397.9000244140625,1376.199951171875,1397.9000244140625,622170
2023-09-01 12:00:00+05:30,1397.9000244140625,1423.5999755859375,1396.5999755859375,1416.550048828125,1972339
2023-09-04 08:00:00+05:30,1420.050048828125,1427.5,1415.449951171875,1416.300048828125,206279
2023-09-04 12:00:00+05:30,1416.300048828125,1425.0,1416.300048828125,1419.1500244140625,498126
2023-09-05 08:00:00+05:30,1419.9000244140625,1429.75,1416.3499755859375,1419.300048828125,386215
2023-09-05 12:00:00+05:30,1419.449951171875,1428.75,1418.4000244140625,1423.75,851148
2023-09-06 08:00:00+05:30,1416.6500244140625,1419.199951171875,1401.8499755859375,1405.800048828125,1148627
2023-09-06 12:00:00+05:30,1404.5999755859375,1413.699951171875,1396.449951171875,1408.6500244140625,2211143
2023-09-07 08:00:00+05:30,1406.25,1417.550048828125,1398.0,1408.0,463364
2023-09-07 12:00:00+05:30,1407.9000244140625,1443.0,1404.550048828125,1439.5999755859375,1570508
2023-09-08 08:00:00+05:30,1443.550048828125,1457.9000244140625,1434.0999755859375,1449.9000244140625,728299
2023-09-08 12:00:00+05:30,1449.5,1459.9000244140625,1444.800048828125,1448.8499755859375,1385814
2023-09-11 08:00:00+05:30,1445.0,1449.0999755859375,1431.75,1441.75,599275
2023-09-11 12:00:00+05:30,1441.75,1452.0,1440.6500244140625,1450.199951171875,1207956
2023-09-12 08:00:00+05:30,1447.5,1453.9000244140625,1425.199951171875,1435.800048828125,487511
2023-09-12 12:00:00+05:30,1436.4000244140625,1439.0999755859375,1425.300048828125,1429.1500244140625,924107
2023-09-13 08:00:00+05:30,1432.0,1441.550048828125,1416.1500244140625,1438.449951171875,1096120
2023-09-13 12:00:00+05:30,1438.449951171875,1459.3499755859375,1438.0,1455.050048828125,2718027
2023-09-14 08:00:00+05:30,1457.199951171875,1467.800048828125,1451.5,1464.9000244140625,646270
2023-09-14 12:00:00+05:30,1464.9000244140625,1465.6500244140625,1450.449951171875,1458.25,1228517
2023-09-15 08:00:00+05:30,1464.4000244140625,1464.4000244140625,1447.949951171875,1453.9000244140625,287946
2023-09-15 12:00:00+05:30,1454.199951171875,1455.5,1446.5,1450.0,1104398
2023-09-18 08:00:00+05:30,1454.0,1462.75,1446.050048828125,1457.949951171875,371872
2023-09-18 12:00:00+05:30,1457.949951171875,1462.0,1453.949951171875,1454.949951171875,859994
2023-09-20 08:00:00+05:30,1446.699951171875,1475.0,1445.699951171875,1448.449951171875,2447160
2023-09-20 12:00:00+05:30,1448.199951171875,1450.949951171875,1422.6500244140625,1440.449951171875,3235940
2023-09-21 08:00:00+05:30,1434.9000244140625,1443.300048828125,1413.8499755859375,1414.5999755859375,458778
2023-09-21 12:00:00+05:30,1414.8499755859375,1417.0,1406.4000244140625,1411.0,1424965
2023-09-22 08:00:00+05:30,1416.1500244140625,1453.0999755859375,1413.0,1450.3499755859375,1314514
2023-09-22 12:00:00+05:30,1450.800048828125,1463.5,1449.300048828125,1451.0,2351828
2023-09-25 08:00:00+05:30,1450.550048828125,1452.5,1434.0999755859375,1441.0,412532
2023-09-25 12:00:00+05:30,1441.0,1454.3499755859375,1438.75,1441.0,1389137
2023-09-26 08:00:00+05:30,1438.949951171875,1442.75,1418.550048828125,1423.75,685008
2023-09-26 12:00:00+05:30,1423.6500244140625,1427.0,1411.699951171875,1426.300048828125,1933623
2023-09-27 08:00:00+05:30,1425.0,1435.4000244140625,1418.300048828125,1426.050048828125,2069991
2023-09-27 12:00:00+05:30,1426.1500244140625,1439.0,1424.449951171875,1436.449951171875,1241561
2023-09-28 08:00:00+05:30,1439.199951171875,1445.3499755859375,1428.0,1434.3499755859375,1308823
2023-09-28 12:00:00+05:30,1434.050048828125,1434.5,1409.6500244140625,1414.75,3836655
2023-09-29 08:00:00+05:30,1418.949951171875,1428.449951171875,1399.300048828125,1428.0,1527835
2023-09-29 12:00:00+05:30,1428.1500244140625,1439.9000244140625,1426.050048828125,1428.8499755859375,629245
2023-10-03 08:00:00+05:30,1433.949951171875,1436.949951171875,1420.0,1433.3499755859375,343050
2023-10-03 12:00:00+05:30,1433.25,1438.4000244140625,1430.1500244140625,1435.4000244140625,641351
2023-10-04 08:00:00+05:30,1424.699951171875,1428.1500244140625,1386.199951171875,1400.0,1410595
2023-10-04 12:00:00+05:30,1400.3499755859375,1403.9000244140625,1393.9000244140625,1401.300048828125,1565950
2023-10-05 08:00:00+05:30,1407.75,1415.4000244140625,1397.0,1398.5999755859375,628629
2023-10-05 12:00:00+05:30,1399.0,1404.9000244140625,1394.300048828125,1401.8499755859375,719976
2023-10-06 08:00:00+05:30,1403.5,1420.9000244140625,1403.050048828125,1419.3499755859375,478642
2023-10-06 12:00:00+05:30,1419.4000244140625,1437.699951171875,1417.550048828125,1434.800048828125,1152333
2023-10-09 08:00:00+05:30,1420.0999755859375,1445.0,1410.0,1431.949951171875,517687
2023-10-09 12:00:00+05:30,1431.949951171875,1437.5,1423.4000244140625,1428.550048828125,827581
2023-10-10 08:00:00+05:30,1433.1500244140625,1436.300048828125,1412.050048828125,1420.3499755859375,497469
2023-10-10 12:00:00+05:30,1420.1500244140625,1432.5,1417.6500244140625,1420.550048828125,1058014
2023-10-11 08:00:00+05:30,1430.0,1431.5,1415.699951171875,1419.800048828125,524734
2023-10-11 12:00:00+05:30,1419.800048828125,1424.050048828125,1414.550048828125,1420.0,932858
2023-10-12 08:00:00+05:30,1433.8499755859375,1442.949951171875,1426.3499755859375,1427.1500244140625,913827
2023-10-12 12:00:00+05:30,1427.0999755859375,1436.4000244140625,1421.050048828125,1423.75,1156089
2023-10-13 08:00:00+05:30,1421.199951171875,1456.949951171875,1420.5999755859375,1447.9000244140625,1368314
2023-10-13 12:00:00+05:30,1448.0999755859375,1466.0999755859375,1447.949951171875,1463.699951171875,2714489
2023-10-16 08:00:00+05:30,1457.0,1457.0,1444.6500244140625,1445.0,563469
2023-10-16 12:00:00+05:30,1445.4000244140625,1450.75,1445.0,1446.050048828125,839716
2023-10-17 08:00:00+05:30,1454.8499755859375,1458.449951171875,1447.0,1449.449951171875,366739
2023-10-17 12:00:00+05:30,1449.050048828125,1451.4000244140625,1425.550048828125,1436.0,836971
2023-10-18 08:00:00+05:30,1436.199951171875,1444.0,1428.550048828125,1434.75,817842
2023-10-18 12:00:00+05:30,1434.5999755859375,1440.0,1415.699951171875,1421.0,1675663
2023-10-19 08:00:00+05:30,1452.5,1464.699951171875,1423.0999755859375,1453.6500244140625,6393585
2023-10-19 12:00:00+05:30,1454.0999755859375,1455.800048828125,1439.25,1450.3499755859375,4486840
2023-10-20 08:00:00+05:30,1447.5,1468.6500244140625,1443.0999755859375,1465.0,1568278
2023-10-20 12:00:00+05:30,1464.699951171875,1471.4000244140625,1458.949951171875,1469.0999755859375,2599788
2023-10-23 08:00:00+05:30,1468.0,1469.75,1447.199951171875,1450.0,777083
2023-10-23 12:00:00+05:30,1450.300048828125,1460.949951171875,1430.6500244140625,1435.0,1844873
2023-10-25 08:00:00+05:30,1439.949951171875,1446.8499755859375,1430.0,1434.699951171875,726853
2023-10-25 12:00:00+05:30,1434.25,1435.699951171875,1410.050048828125,1412.699951171875,2650545
2023-10-26 08:00:00+05:30,1424.3499755859375,1426.3499755859375,1393.9000244140625,1403.8499755859375,814722
2023-10-26 12:00:00+05:30,1403.800048828125,1422.9000244140625,1403.199951171875,1414.6500244140625,2317876
2023-10-27 08:00:00+05:30,1420.9000244140625,1433.4000244140625,1413.050048828125,1432.3499755859375,525085
2023-10-27 12:00:00+05:30,1432.3499755859375,1444.5,1427.550048828125,1441.300048828125,1534312
2023-10-30 08:00:00+05:30,1439.949951171875,1457.0,1428.0,1455.800048828125,548770
2023-10-30 12:00:00+05:30,1455.800048828125,1460.9000244140625,1452.0,1454.6500244140625,1415512
2023-10-31 08:00:00+05:30,1453.6500244140625,1460.0,1440.25,1442.300048828125,353452
2023-10-31 12:00:00+05:30,1442.300048828125,1449.800048828125,1436.550048828125,1441.300048828125,634049
2023-11-01 08:00:00+05:30,1443.9000244140625,1445.5999755859375,1435.0,1444.0999755859375,458300
2023-11-01 12:00:00+05:30,1444.0999755859375,1444.8499755859375,1427.4000244140625,1432.5999755859375,1511490
2023-11-02 08:00:00+05:30,1443.449951171875,1479.9000244140625,1443.449951171875,1452.8499755859375,2344624
2023-11-02 12:00:00+05:30,1452.3499755859375,1467.699951171875,1451.0,1461.199951171875,2179595
2023-11-03 08:00:00+05:30,1467.949951171875,1474.949951171875,1455.550048828125,1461.199951171875,913426
2023-11-03 12:00:00+05:30,1461.199951171875,1462.5,1448.0,1450.25,1499429
2023-11-06 08:00:00+05:30,1463.5999755859375,1466.5999755859375,1456.0,1462.199951171875,312361
2023-11-06 12:00:00+05:30,1462.8499755859375,1471.9000244140625,1457.25,1470.25,1497280
2023-11-07 08:00:00+05:30,1467.3499755859375,1485.0,1464.5,1473.550048828125,579414
2023-11-07 12:00:00+05:30,1473.300048828125,1490.449951171875,1466.0,1487.0,1675127
2023-11-08 08:00:00+05:30,1491.5,1495.6500244140625,1482.4000244140625,1489.3499755859375,679953
2023-11-08 12:00:00+05:30,1489.5,1495.449951171875,1481.300048828125,1488.949951171875,1959561
2023-11-09 08:00:00+05:30,1490.550048828125,1516.300048828125,1485.25,1511.75,1321966
2023-11-09 12:00:00+05:30,1511.699951171875,1513.0,1502.050048828125,1509.9000244140625,1183430
2023-11-10 08:00:00+05:30,1504.0,1508.0999755859375,1493.1500244140625,1504.4000244140625,462104
2023-11-10 12:00:00+05:30,1504.5,1509.449951171875,1494.0999755859375,1497.949951171875,1126935
2023-11-13 08:00:00+05:30,1501.949951171875,1514.8499755859375,1497.9000244140625,1510.699951171875,717408
2023-11-13 12:00:00+05:30,1510.699951171875,1516.0,1505.0,1505.0,1164069
2023-11-15 08:00:00+05:30,1535.949951171875,1536.0,1502.4000244140625,1504.199951171875,1053309
2023-11-15 12:00:00+05:30,1504.25,1506.9000244140625,1490.25,1493.949951171875,3213457
2023-11-16 08:00:00+05:30,1502.449951171875,1502.449951171875,1493.0,1500.449951171875,584461
2023-11-16 12:00:00+05:30,1500.449951171875,1506.5999755859375,1495.0,1499.6500244140625,1666765
2023-11-17 08:00:00+05:30,1488.6500244140625,1506.8499755859375,1488.6500244140625,1499.949951171875,1276529
2023-11-17 12:00:00+05:30,1499.949951171875,1508.949951171875,1492.949951171875,1494.0,1722119
2023-11-20 08:00:00+05:30,1498.1500244140625,1503.800048828125,1490.699951171875,1500.6500244140625,512795
2023-11-20 12:00:00+05:30,1500.5,1509.4000244140625,1500.0,1503.0,1261018
2023-11-21 08:00:00+05:30,1505.5,1507.449951171875,1496.5,1501.949951171875,336136
2023-11-21 12:00:00+05:30,1502.3499755859375,1505.0,1494.0999755859375,1499.800048828125,1075602
2023-11-22 08:00:00+05:30,1498.4000244140625,1505.1500244140625,1475.3499755859375,1476.199951171875,827777
2023-11-22 12:00:00+05:30,1476.199951171875,1476.25,1459.300048828125,1470.5,2435138
2023-11-23 08:00:00+05:30,1475.0,1496.199951171875,1470.449951171875,1493.6500244140625,1160493
2023-11-23 12:00:00+05:30,1493.6500244140625,1495.550048828125,1483.199951171875,1486.0999755859375,1790383
2023-11-24 08:00:00+05:30,1491.25,1491.25,1476.5,1484.6500244140625,728648
2023-11-24 12:00:00+05:30,1484.0,1485.449951171875,1474.0,1476.199951171875,1497076
2023-11-28 08:00:00+05:30,1480.4000244140625,1481.0,1468.0,1476.0999755859375,1418886
2023-11-28 12:00:00+05:30,1476.0999755859375,1486.6500244140625,1473.0,1477.550048828125,2000063
2023-11-29 08:00:00+05:30,1485.050048828125,1489.3499755859375,1479.75,1484.449951171875,907244
2023-11-29 12:00:00+05:30,1484.449951171875,1487.25,1471.25,1484.3499755859375,1917375
2023-11-30 08:00:00+05:30,1492.25,1494.300048828125,1467.699951171875,1473.75,1614336
2023-11-30 12:00:00+05:30,1473.9000244140625,1478.3499755859375,1450.3499755859375,1467.800048828125,42289511
2023-12-01 08:00:00+05:30,1479.0,1493.0,1477.5999755859375,1479.199951171875,440222
2023-12-01 12:00:00+05:30,1478.800048828125,1480.699951171875,1458.4000244140625,1461.050048828125,2648427
2023-12-04 08:00:00+05:30,1481.9000244140625,1492.1500244140625,1474.050048828125,1489.699951171875,748003
2023-12-04 12:00:00+05:30,1489.5,1517.550048828125,1489.0,1516.0,2559817
2023-12-05 08:00:00+05:30,1511.4000244140625,1525.199951171875,1486.5,1491.4000244140625,1478797
