Datetime,Open,High,Low,Close,Volume
2023-07-31 08:00:00+05:30,616.9000244140625,621.0,614.75,619.25,1924115
2023-07-31 12:00:00+05:30,619.25,620.8499755859375,617.0,620.2000122070312,4040513
2023-08-01 08:00:00+05:30,620.7999877929688,620.7999877929688,612.5,613.4000244140625,4781457
2023-08-01 12:00:00+05:30,613.2000122070312,614.3499755859375,610.6500244140625,612.3499755859375,8703464
2023-08-02 08:00:00+05:30,610.0,610.5,600.7999877929688,602.2000122070312,3957979
2023-08-02 12:00:00+05:30,602.3499755859375,604.0,594.0999755859375,598.9000244140625,8737126
2023-08-03 08:00:00+05:30,597.2999877929688,600.8499755859375,590.7000122070312,591.9000244140625,9064286
2023-08-03 12:00:00+05:30,591.9000244140625,592.6500244140625,585.0499877929688,591.4000244140625,18707421
2023-08-04 08:00:00+05:30,592.0,598.7000122070312,588.0,596.7999877929688,6774965
2023-08-04 12:00:00+05:30,596.75,597.5499877929688,571.5,573.2000122070312,40414487
2023-08-07 08:00:00+05:30,573.1500244140625,576.0,567.1500244140625,569.6500244140625,8159224
2023-08-07 12:00:00+05:30,569.4500122070312,570.4000244140625,566.6500244140625,568.0499877929688,15639527
2023-08-08 08:00:00+05:30,570.5999755859375,574.25,568.5499877929688,571.4500122070312,12270916
2023-08-08 12:00:00+05:30,571.4500122070312,573.9000244140625,569.5999755859375,573.0999755859375,12761169
2023-08-09 08:00:00+05:30,574.8499755859375,574.8499755859375,568.4500122070312,569.2000122070312,3777903
2023-08-09 12:00:00+05:30,569.25,574.2000122070312,568.7999877929688,573.75,8207895
2023-08-10 08:00:00+05:30,573.7000122070312,577.5999755859375,570.2000122070312,572.7000122070312,9385656
2023-08-10 12:00:00+05:30,572.9000244140625,574.8499755859375,570.7000122070312,573.6500244140625,10908213
2023-08-11 08:00:00+05:30,574.25,578.9000244140625,572.0,577.5999755859375,10699400
2023-08-11 12:00:00+05:30,577.5999755859375,578.5,573.7000122070312,574.5,7512247
2023-08-14 08:00:00+05:30,572.5499877929688,572.5499877929688,558.7000122070312,560.0,7891438
2023-08-14 12:00:00+05:30,560.0499877929688,562.9500122070312,558.6500244140625,561.0,14698549
2023-08-16 08:00:00+05:30,558.0499877929688,566.0,554.4000244140625,564.9000244140625,8932241
2023-08-16 12:00:00+05:30,564.8499755859375,566.2999877929688,563.7000122070312,565.2999877929688,6790512
2023-08-17 08:00:00+05:30,564.9000244140625,569.2000122070312,564.8499755859375,566.8499755859375,10829924
2023-08-17 12:00:00+05:30,566.6500244140625,573.1500244140625,565.0,571.25,17076164
2023-08-18 08:00:00+05:30,567.7999877929688,573.2000122070312,567.7999877929688,571.2999877929688,6661162
2023-08-18 12:00:00+05:30,571.2999877929688,575.2000122070312,569.6500244140625,571.0,11590764
2023-08-21 08:00:00+05:30,572.5999755859375,575.0999755859375,571.4000244140625,572.7000122070312,2893131
2023-08-21 12:00:00+05:30,572.7000122070312,573.9000244140625,570.8499755859375,571.2999877929688,4453240
2023-08-22 08:00:00+05:30,572.5,574.4500122070312,569.75,570.25,5793050
2023-08-22 12:00:00+05:30,570.5,570.7000122070312,567.5499877929688,568.5,8264355
2023-08-23 08:00:00+05:30,569.7999877929688,573.4000244140625,566.0,573.0499877929688,4951790
2023-08-23 12:00:00+05:30,573.2000122070312,577.9500122070312,572.4000244140625,576.9000244140625,8651782
2023-08-24 08:00:00+05:30,578.2999877929688,582.0,576.1500244140625,576.7000122070312,10647381
2023-08-24 12:00:00+05:30,576.7000122070312,578.7000122070312,575.5999755859375,576.9000244140625,13481418
2023-08-25 08:00:00+05:30,572.0999755859375,575.25,567.2000122070312,571.5499877929688,6523241
2023-08-25 12:00:00+05:30,571.4000244140625,573.2999877929688,569.0,569.7000122070312,5742729
2023-08-28 08:00:00+05:30,572.9000244140625,574.5999755859375,569.2000122070312,571.7000122070312,2882676
