,Datetime,Open,High,Low,Close,Ignore
124,2024-07-10 11:05:00+0530,52111.7,52143.0,52109.7,52132.6,
125,2024-07-10 11:06:00+0530,52132.25,52144.5,52128.95,52143.05,
126,2024-07-10 11:07:00+0530,52138.35,52155.6,52138.35,52144.85,
127,2024-07-10 11:08:00+0530,52144.7,52150.8,52132.3,52142.1,
128,2024-07-10 11:09:00+0530,52142.1,52153.1,52134.2,52140.45,
129,2024-07-10 11:10:00+0530,52141.65,52148.5,52133.8,52140.15,
130,2024-07-10 11:11:00+0530,52139.2,52147.7,52134.2,52146.6,
131,2024-07-10 11:12:00+0530,52141.9,52146.85,52135.05,52140.8,
132,2024-07-10 11:13:00+0530,52139.65,52140.95,52120.7,52130.25,
133,2024-07-10 11:14:00+0530,52128.6,52132.6,52117.6,52126.95,
134,2024-07-10 11:15:00+0530,52125.75,52137.9,52125.75,52133.7,
135,2024-07-10 11:16:00+0530,52134.0,52146.55,52128.35,52142.85,
136,2024-07-10 11:17:00+0530,52146.25,52150.8,52127.1,52132.65,
137,2024-07-10 11:18:00+0530,52128.1,52144.55,52123.15,52138.65,
138,2024-07-10 11:19:00+0530,52142.85,52152.35,52132.25,52140.65,
139,2024-07-10 11:20:00+0530,52142.1,52152.3,52139.6,52143.45,
140,2024-07-10 11:21:00+0530,52147.95,52168.1,52142.7,52167.2,
141,2024-07-10 11:22:00+0530,52168.55,52168.55,52139.75,52148.35,
142,2024-07-10 11:23:00+0530,52150.65,52153.2,52136.6,52144.05,
143,2024-07-10 11:24:00+0530,52138.7,52144.75,52124.95,52133.45,
144,2024-07-10 11:25:00+0530,52136.1,52143.4,52126.1,52138.1,
145,2024-07-10 11:26:00+0530,52133.1,52138.8,52125.45,52129.0,
146,2024-07-10 11:27:00+0530,52132.1,52155.45,52129.7,52149.3,
147,2024-07-10 11:28:00+0530,52149.0,52158.7,52140.45,52143.55,
148,2024-07-10 11:29:00+0530,52145.95,52151.2,52136.05,52138.5,
149,2024-07-10 11:30:00+0530,52142.2,52149.0,52135.35,52145.3,
150,2024-07-10 11:31:00+0530,52146.1,52149.65,52134.9,52137.6,
151,2024-07-10 11:32:00+0530,52140.5,52140.5,52123.45,52136.55,
152,2024-07-10 11:33:00+0530,52137.0,52150.3,52130.35,52135.45,
153,2024-07-10 11:34:00+0530,52135.45,52147.7,52131.1,52137.85,
154,2024-07-10 11:35:00+0530,52145.1,52152.65,52128.55,52134.45,
155,2024-07-10 11:36:00+0530,52140.95,52141.15,52118.25,52127.3,
156,2024-07-10 11:37:00+0530,52125.75,52134.95,52116.45,52129.75,
157,2024-07-10 11:38:00+0530,52126.85,52144.95,52119.1,52142.45,
158,2024-07-10 11:39:00+0530,52140.3,52183.15,52139.35,52172.4,
159,2024-07-10 11:40:00+0530,52171.4,52176.7,52155.2,52161.1,
160,2024-07-10 11:41:00+0530,52159.3,52169.9,52145.25,52158.8,
161,2024-07-10 11:42:00+0530,52159.05,52169.4,52147.0,52167.65,
162,2024-07-10 11:43:00+0530,52169.85,52172.55,52154.15,52166.6,
163,2024-07-10 11:44:00+0530,52159.45,52168.3,52152.8,52157.55,
164,2024-07-10 11:45:00+0530,52155.6,52165.25,52145.9,52148.85,
165,2024-07-10 11:46:00+0530,52152.4,52169.25,52150.65,52159.95,
166,2024-07-10 11:47:00+0530,52161.15,52164.1,52147.3,52161.6,
167,2024-07-10 11:48:00+0530,52156.75,52166.3,52150.8,52160.4,
168,2024-07-10 11:49:00+0530,52155.3,52162.7,52146.8,52155.9,
169,2024-07-10 11:50:00+0530,52159.1,52175.3,52150.85,52173.45,
170,2024-07-10 11:51:00+0530,52170.35,52182.15,52165.0,52180.75,
171,2024-07-10 11:52:00+0530,52178.55,52187.75,52168.15,52169.4,
172,2024-07-10 11:53:00+0530,52173.05,52178.4,52162.15,52168.8,
173,2024-07-10 11:54:00+0530,52169.15,52177.8,52161.15,52168.1,
174,2024-07-10 11:55:00+0530,52163.45,52174.75,52152.15,52169.3,
175,2024-07-10 11:56:00+0530,52165.1,52172.6,52156.0,52161.2,
176,2024-07-10 11:57:00+0530,52162.25,52166.4,52141.55,52155.85,
177,2024-07-10 11:58:00+0530,52157.2,52164.55,52150.15,52158.05,
178,2024-07-10 11:59:00+0530,52162.85,52166.1,52149.6,52154.2,
179,2024-07-10 12:00:00+0530,52155.1,52168.3,52148.2,52153.75,
180,2024-07-10 12:01:00+0530,52161.95,52168.55,52149.75,52151.8,
181,2024-07-10 12:02:00+0530,52159.85,52160.65,52140.9,52154.15,
182,2024-07-10 12:03:00+0530,52155.5,52158.65,52137.75,52145.65,
183,2024-07-10 12:04:00+0530,52150.05,52154.9,52137.15,52148.35,
184,2024-07-10 12:05:00+0530,52150.9,52152.6,52141.25,52145.5,
185,2024-07-10 12:06:00+0530,52149.35,52154.1,52133.4,52140.7,
186,2024-07-10 12:07:00+0530,52142.85,52153.9,52136.35,52153.15,
187,2024-07-10 12:08:00+0530,52153.05,52162.0,52145.15,52156.85,
188,2024-07-10 12:09:00+0530,52160.25,52165.9,52146.75,52155.85,
189,2024-07-10 12:10:00+0530,52154.8,52160.95,52145.0,52159.45,
190,2024-07-10 12:11:00+0530,52162.05,52168.8,52145.15,52159.5,
191,2024-07-10 12:12:00+0530,52162.45,52162.5,52139.95,52141.85,
192,2024-07-10 12:13:00+0530,52147.05,52159.85,52141.85,52146.35,
193,2024-07-10 12:14:00+0530,52142.75,52147.8,52130.35,52132.65,
194,2024-07-10 12:15:00+0530,52139.8,52147.7,52128.35,52146.4,
195,2024-07-10 12:16:00+0530,52138.75,52147.9,52126.75,52130.95,
196,2024-07-10 12:17:00+0530,52130.75,52145.55,52125.9,52138.95,
197,2024-07-10 12:18:00+0530,52139.6,52142.4,52130.45,52138.5,
198,2024-07-10 12:19:00+0530,52139.0,52146.05,52132.6,52137.65,
199,2024-07-10 12:20:00+0530,52133.85,52144.7,52129.1,52139.15,
200,2024-07-10 12:21:00+0530,52140.95,52147.95,52135.85,52138.35,
201,2024-07-10 12:22:00+0530,52138.75,52144.9,52132.15,52140.2,
202,2024-07-10 12:23:00+0530,52140.95,52151.8,52133.2,52145.75,
203,2024-07-10 12:24:00+0530,52145.65,52152.15,52137.4,52140.8,
204,2024-07-10 12:25:00+0530,52141.55,52152.05,52136.2,52144.95,
205,2024-07-10 12:26:00+0530,52146.6,52154.45,52136.1,52148.5,
206,2024-07-10 12:27:00+0530,52141.8,52148.2,52125.4,52128.3,
207,2024-07-10 12:28:00+0530,52131.25,52146.7,52129.75,52135.8,
208,2024-07-10 12:29:00+0530,52137.75,52144.8,52131.5,52137.6,
209,2024-07-10 12:30:00+0530,52137.6,52139.65,52111.65,52113.1,
210,2024-07-10 12:31:00+0530,52113.55,52130.3,52107.75,52126.15,
211,2024-07-10 12:32:00+0530,52127.25,52129.6,52112.65,52125.55,
212,2024-07-10 12:33:00+0530,52125.7,52144.35,52121.95,52135.35,
213,2024-07-10 12:34:00+0530,52135.85,52146.5,52134.45,52139.05,
214,2024-07-10 12:35:00+0530,52139.3,52148.45,52134.65,52142.75,
215,2024-07-10 12:36:00+0530,52143.8,52148.6,52135.75,52144.95,
216,2024-07-10 12:37:00+0530,52143.85,52152.0,52138.35,52152.0,
217,2024-07-10 12:38:00+0530,52151.15,52157.85,52138.25,52144.5,
218,2024-07-10 12:39:00+0530,52146.75,52151.0,52137.7,52143.25,
219,2024-07-10 12:40:00+0530,52148.85,52167.3,52141.4,52161.25,
220,2024-07-10 12:41:00+0530,52161.1,52162.3,52144.65,52144.65,
221,2024-07-10 12:42:00+0530,52148.3,52159.05,52145.15,52153.15,
222,2024-07-10 12:43:00+0530,52154.55,52156.95,52122.05,52123.5,
223,2024-07-10 12:44:00+0530,52127.35,52135.35,52115.3,52132.4,
224,2024-07-10 12:45:00+0530,52133.45,52147.85,52126.0,52140.0,
225,2024-07-10 12:46:00+0530,52136.85,52147.1,52123.3,52130.0,
226,2024-07-10 12:47:00+0530,52130.15,52150.7,52128.7,52141.45,
227,2024-07-10 12:48:00+0530,52140.65,52159.85,52140.65,52155.75,
228,2024-07-10 12:49:00+0530,52154.75,52158.45,52133.95,52138.1,
229,2024-07-10 12:50:00+0530,52137.2,52147.1,52130.15,52130.15,
230,2024-07-10 12:51:00+0530,52133.55,52143.65,52129.85,52137.75,
231,2024-07-10 12:52:00+0530,52135.1,52138.1,52127.0,52128.25,
232,2024-07-10 12:53:00+0530,52128.9,52146.1,52123.45,52144.7,
233,2024-07-10 12:54:00+0530,52146.35,52147.75,52120.05,52129.05,
234,2024-07-10 12:55:00+0530,52133.1,52136.85,52126.3,52132.6,
235,2024-07-10 12:56:00+0530,52134.5,52136.8,52127.95,52132.05,
236,2024-07-10 12:57:00+0530,52132.05,52139.9,52115.25,52117.7,
237,2024-07-10 12:58:00+0530,52116.15,52120.45,52107.95,52115.0,
238,2024-07-10 12:59:00+0530,52115.95,52124.3,52107.9,52119.8,
239,2024-07-10 13:00:00+0530,52120.25,52132.4,52117.1,52129.3,
240,2024-07-10 13:01:00+0530,52129.95,52134.2,52108.5,52115.0,
241,2024-07-10 13:02:00+0530,52115.5,52127.15,52110.55,52121.6,
242,2024-07-10 13:03:00+0530,52122.25,52123.5,52111.2,52114.75,
243,2024-07-10 13:04:00+0530,52115.0,52126.9,52111.25,52114.9,
244,2024-07-10 13:05:00+0530,52111.25,52125.9,52107.4,52123.0,
245,2024-07-10 13:06:00+0530,52119.95,52128.8,52097.6,52099.0,
246,2024-07-10 13:07:00+0530,52097.2,52123.6,52097.2,52116.95,
247,2024-07-10 13:08:00+0530,52113.8,52123.85,52110.15,52114.15,
248,2024-07-10 13:09:00+0530,52115.55,52124.7,52108.05,52118.85,
249,2024-07-10 13:10:00+0530,52115.05,52122.7,52109.45,52113.0,
250,2024-07-10 13:11:00+0530,52113.15,52127.3,52108.95,52118.85,
251,2024-07-10 13:12:00+0530,52117.1,52128.5,52106.25,52107.55,
252,2024-07-10 13:13:00+0530,52107.3,52119.8,52103.4,52108.9,
253,2024-07-10 13:14:00+0530,52107.3,52115.75,52103.65,52110.3,
254,2024-07-10 13:15:00+0530,52110.25,52118.9,52104.45,52108.4,
255,2024-07-10 13:16:00+0530,52109.9,52121.05,52105.85,52121.05,
256,2024-07-10 13:17:00+0530,52115.0,52147.85,52112.75,52147.85,
257,2024-07-10 13:18:00+0530,52141.25,52147.25,52133.75,52135.95,
258,2024-07-10 13:19:00+0530,52135.6,52140.9,52124.95,52133.3,
259,2024-07-10 13:20:00+0530,52129.65,52137.75,52128.9,52134.05,
260,2024-07-10 13:21:00+0530,52129.4,52140.55,52127.8,52134.2,
261,2024-07-10 13:22:00+0530,52133.45,52137.65,52121.05,52133.55,
262,2024-07-10 13:23:00+0530,52130.45,52141.7,52122.55,52133.45,
263,2024-07-10 13:24:00+0530,52131.8,52134.75,52118.0,52124.55,
264,2024-07-10 13:25:00+0530,52120.25,52133.95,52116.05,52118.6,
265,2024-07-10 13:26:00+0530,52121.45,52121.65,52107.35,52116.15,
266,2024-07-10 13:27:00+0530,52119.2,52123.7,52112.3,52112.65,
267,2024-07-10 13:28:00+0530,52113.9,52126.8,52112.9,52120.15,
268,2024-07-10 13:29:00+0530,52121.95,52124.0,52112.3,52117.2,
269,2024-07-10 13:30:00+0530,52115.6,52124.45,52107.25,52114.3,
270,2024-07-10 13:31:00+0530,52118.2,52123.35,52113.95,52115.85,
271,2024-07-10 13:32:00+0530,52120.4,52120.75,52107.6,52113.35,
272,2024-07-10 13:33:00+0530,52116.35,52120.5,52106.5,52111.55,
273,2024-07-10 13:34:00+0530,52111.9,52120.45,52102.1,52102.95,
274,2024-07-10 13:35:00+0530,52106.35,52113.9,52100.3,52105.55,
275,2024-07-10 13:36:00+0530,52105.7,52111.9,52092.9,52104.25,
276,2024-07-10 13:37:00+0530,52106.55,52111.4,52095.75,52105.4,
277,2024-07-10 13:38:00+0530,52107.3,52113.85,52102.7,52109.65,
278,2024-07-10 13:39:00+0530,52110.25,52114.15,52102.85,52106.55,
279,2024-07-10 13:40:00+0530,52107.9,52118.0,52105.05,52114.3,
280,2024-07-10 13:41:00+0530,52113.9,52122.45,52107.85,52115.05,
281,2024-07-10 13:42:00+0530,52114.1,52127.45,52113.75,52126.1,
282,2024-07-10 13:43:00+0530,52124.65,52127.85,52114.15,52121.75,
283,2024-07-10 13:44:00+0530,52120.6,52124.6,52113.8,52116.65,
284,2024-07-10 13:45:00+0530,52117.0,52120.9,52109.4,52109.45,
285,2024-07-10 13:46:00+0530,52111.8,52121.7,52107.05,52113.1,
286,2024-07-10 13:47:00+0530,52115.3,52118.95,52103.55,52104.7,
287,2024-07-10 13:48:00+0530,52106.05,52110.0,52097.7,52109.15,
288,2024-07-10 13:49:00+0530,52106.9,52111.55,52085.4,52100.6,
289,2024-07-10 13:50:00+0530,52097.7,52111.5,52096.5,52104.65,
290,2024-07-10 13:51:00+0530,52106.6,52114.65,52093.45,52099.1,
291,2024-07-10 13:52:00+0530,52097.9,52110.0,52080.6,52084.45,
292,2024-07-10 13:53:00+0530,52083.9,52097.65,52075.4,52090.85,
293,2024-07-10 13:54:00+0530,52087.9,52107.95,52083.7,52090.3,
294,2024-07-10 13:55:00+0530,52091.6,52106.4,52087.9,52102.8,
295,2024-07-10 13:56:00+0530,52101.35,52114.15,52088.95,52108.6,
296,2024-07-10 13:57:00+0530,52109.05,52114.95,52100.25,52108.4,
297,2024-07-10 13:58:00+0530,52108.3,52120.4,52101.2,52114.35,
298,2024-07-10 13:59:00+0530,52113.9,52125.1,52105.9,52112.65,
299,2024-07-10 14:00:00+0530,52116.45,52133.05,52114.25,52120.35,
300,2024-07-10 14:01:00+0530,52116.1,52125.85,52112.5,52122.5,
301,2024-07-10 14:02:00+0530,52118.5,52126.5,52109.65,52113.05,
302,2024-07-10 14:03:00+0530,52116.55,52121.05,52108.3,52115.2,
303,2024-07-10 14:04:00+0530,52114.0,52135.25,52112.55,52124.35,
304,2024-07-10 14:05:00+0530,52127.5,52151.1,52116.85,52141.25,
305,2024-07-10 14:06:00+0530,52140.1,52164.4,52130.55,52145.6,
306,2024-07-10 14:07:00+0530,52143.85,52148.6,52126.85,52138.25,
307,2024-07-10 14:08:00+0530,52137.3,52146.4,52127.45,52137.7,
308,2024-07-10 14:09:00+0530,52133.5,52141.55,52123.4,52134.8,
309,2024-07-10 14:10:00+0530,52130.9,52142.05,52125.3,52133.9,
310,2024-07-10 14:11:00+0530,52134.15,52147.9,52124.55,52136.6,
311,2024-07-10 14:12:00+0530,52136.2,52141.5,52126.05,52132.7,
312,2024-07-10 14:13:00+0530,52130.2,52148.1,52127.9,52136.35,
313,2024-07-10 14:14:00+0530,52133.9,52150.75,52127.8,52147.8,
314,2024-07-10 14:15:00+0530,52143.7,52150.9,52139.3,52140.1,
315,2024-07-10 14:16:00+0530,52139.2,52183.4,52139.2,52171.65,
316,2024-07-10 14:17:00+0530,52171.55,52213.0,52169.55,52173.6,
317,2024-07-10 14:18:00+0530,52173.85,52182.7,52162.0,52165.6,
318,2024-07-10 14:19:00+0530,52164.55,52176.6,52157.3,52166.35,
319,2024-07-10 14:20:00+0530,52163.15,52190.3,52160.25,52164.45,
320,2024-07-10 14:21:00+0530,52170.15,52184.7,52163.8,52176.55,
321,2024-07-10 14:22:00+0530,52166.6,52186.75,52166.6,52172.9,
322,2024-07-10 14:23:00+0530,52170.2,52231.45,52168.65,52197.1,
323,2024-07-10 14:24:00+0530,52196.0,52230.95,52196.0,52228.3,
324,2024-07-10 14:25:00+0530,52226.55,52234.7,52211.6,52211.9,
325,2024-07-10 14:26:00+0530,52216.55,52235.95,52207.6,52219.6,
326,2024-07-10 14:27:00+0530,52218.0,52227.1,52205.8,52217.8,
327,2024-07-10 14:28:00+0530,52218.9,52219.4,52183.4,52189.75,
328,2024-07-10 14:29:00+0530,52197.25,52207.1,52187.0,52201.85,
329,2024-07-10 14:30:00+0530,52196.95,52211.45,52188.0,52199.85,
330,2024-07-10 14:31:00+0530,52198.1,52220.05,52194.85,52203.2,
331,2024-07-10 14:32:00+0530,52203.5,52204.85,52180.6,52190.05,
332,2024-07-10 14:33:00+0530,52190.75,52197.35,52179.95,52185.2,
333,2024-07-10 14:34:00+0530,52182.5,52193.8,52176.6,52181.85,
334,2024-07-10 14:35:00+0530,52181.75,52186.25,52150.6,52167.05,
335,2024-07-10 14:36:00+0530,52164.35,52172.3,52140.2,52148.0,
336,2024-07-10 14:37:00+0530,52143.6,52163.1,52139.05,52149.45,
337,2024-07-10 14:38:00+0530,52151.85,52160.75,52134.5,52136.0,
338,2024-07-10 14:39:00+0530,52136.8,52145.55,52116.1,52143.0,
339,2024-07-10 14:40:00+0530,52135.15,52154.75,52121.25,52125.25,
340,2024-07-10 14:41:00+0530,52129.85,52138.8,52115.05,52121.35,
341,2024-07-10 14:42:00+0530,52122.45,52140.05,52104.5,52127.8,
342,2024-07-10 14:43:00+0530,52126.75,52142.9,52123.65,52126.55,
343,2024-07-10 14:44:00+0530,52133.5,52144.6,52100.1,52113.75,
344,2024-07-10 14:45:00+0530,52107.6,52140.15,52101.95,52140.15,
345,2024-07-10 14:46:00+0530,52141.5,52162.9,52139.2,52151.85,
346,2024-07-10 14:47:00+0530,52147.6,52170.1,52147.6,52168.25,
347,2024-07-10 14:48:00+0530,52168.7,52198.35,52168.45,52198.05,
348,2024-07-10 14:49:00+0530,52200.45,52203.75,52175.3,52182.8,
349,2024-07-10 14:50:00+0530,52182.8,52187.8,52173.25,52183.6,
350,2024-07-10 14:51:00+0530,52183.9,52227.25,52181.25,52222.35,
351,2024-07-10 14:52:00+0530,52224.9,52227.55,52197.0,52200.55,
352,2024-07-10 14:53:00+0530,52198.85,52205.2,52186.2,52188.15,
353,2024-07-10 14:54:00+0530,52188.6,52192.7,52171.05,52189.15,
354,2024-07-10 14:55:00+0530,52188.85,52238.55,52188.85,52233.7,
355,2024-07-10 14:56:00+0530,52230.15,52234.75,52195.6,52197.55,
356,2024-07-10 14:57:00+0530,52195.9,52200.9,52186.05,52187.25,
