Date,Open,High,Low,Close,Adj Close,Volume,high_roll_max,low_roll_min,head_shoulder_pattern,close_roll_max,close_roll_min,multiple_top_bottom_pattern,support,resistance,triangle_pattern,trend_high,trend_low,wedge_pattern,channel_pattern,double_pattern,slope,intercept,signal
2023-01-02,3617.0,3620.0,3520.449951171875,3573.949951171875,3439.90283203125,471328,,,,,,,,,,,,,,,,,
2023-01-03,3562.5,3620.0,3562.5,3601.699951171875,3466.61181640625,218996,,,,,,,,,,,,,,,,,HL
2023-01-04,3588.0,3602.550048828125,3543.5,3552.85009765625,3419.593994140625,250071,3620.0,3520.449951171875,,3601.699951171875,3552.85009765625,,102165.54016113262,,,-1.0,1.0,,,,27.749999999999947,3573.949951171875,LH
2023-01-05,3568.0,3632.5,3558.35009765625,3621.14990234375,3485.332275390625,294998,3632.5,3543.5,,3621.14990234375,3552.85009765625,,,-173242.0924829229,Ascending Triangle,1.0,-1.0,,,,-48.84985351562457,3650.549804687502,
2023-01-06,3618.0,3648.0,3598.0,3642.25,3505.640869140625,173591,3648.0,3543.5,,3642.25,3552.85009765625,,252181.21411132667,,Ascending Triangle,1.0,1.0,Wedge Up,Channel Up,,68.2998046874996,3416.2504882812536,
2023-01-09,3660.5,3669.0,3606.0,3620.75,3484.947265625,200031,3669.0,3558.35009765625,Inverse Head and Shoulder,3642.25,3620.75,,79956.02819824236,,,1.0,1.0,Wedge Up,Channel Up,Double Bottom,21.10009765625005,3557.8496093749995,HL
2023-01-10,3630.60009765625,3636.0,3563.300048828125,3574.199951171875,3440.143310546875,247609,3669.0,3563.300048828125,,3642.25,3574.199951171875,,,-73117.04895019245,,-1.0,-1.0,,,,-21.499999999999197,3728.2499999999936,
2023-01-11,3585.0,3589.949951171875,3531.050048828125,3538.050048828125,3405.34912109375,308958,3669.0,3531.050048828125,,3620.75,3538.050048828125,,,-160842.90228515782,,-1.0,-1.0,,,,-46.55004882812477,3853.500244140622,
2023-01-12,3538.050048828125,3580.0,3520.050048828125,3570.300048828125,3436.3896484375,182941,3636.0,3520.050048828125,Head and Shoulder,3574.199951171875,3538.050048828125,,,-125274.89873778724,Ascending Triangle,-1.0,-1.0,,,Double Top,-36.14990234374973,3791.099365234372,LH
2023-01-13,3580.0,3617.85009765625,3555.14990234375,3605.300048828125,3470.076904296875,180876,3617.85009765625,3520.050048828125,,3605.300048828125,3538.050048828125,,119583.22662353452,,Ascending Triangle,1.0,1.0,Wedge Up,Channel Up,,32.24999999999982,3312.3000488281273,
2023-01-16,3609.949951171875,3620.949951171875,3560.0,3583.14990234375,3448.757568359375,226147,3620.949951171875,3520.050048828125,,3605.300048828125,3570.300048828125,,128700.54663085852,,,1.0,1.0,Wedge Up,Channel Up,,34.99999999999976,3290.3000488281273,HH
2023-01-17,3590.0,3612.699951171875,3568.14990234375,3606.949951171875,3471.6650390625,106465,3620.949951171875,3555.14990234375,,3606.949951171875,3583.14990234375,,,-76089.8184130788,Ascending Triangle,-1.0,1.0,,,,-22.150146484375004,3804.651367187502,LH
2023-01-18,3625.0,3638.75,3579.0,3609.89990234375,3474.50439453125,306275,3638.75,3560.0,Inverse Head and Shoulder,3609.89990234375,3583.14990234375,,89260.94335448927,,Ascending Triangle,1.0,1.0,Wedge Up,Channel Up,Double Bottom,23.800048828125515,3345.1494140624923,HL
2023-01-19,3599.949951171875,3628.949951171875,3572.0,3575.949951171875,3441.82763671875,226186,3638.75,3568.14990234375,,3609.89990234375,3575.949951171875,,14123.378237304658,,,1.0,1.0,Wedge Up,Channel Up,,2.9499511718743228,3574.500488281257,
2023-01-20,3583.050048828125,3586.60009765625,3551.25,3572.75,3438.74755859375,191361,3638.75,3551.25,Head and Shoulder,3609.89990234375,3572.75,,,-117277.3887329124,,-1.0,-1.0,,,Double Top,-33.94995117187563,4017.29931640626,LH
2023-01-23,3583.5,3627.0,3571.0,3623.550048828125,3487.642578125,173482,3628.949951171875,3551.25,,3623.550048828125,3572.75,,,-7977.633908689154,Ascending Triangle,-1.0,-1.0,,,,-3.1999511718750355,3617.5493164062473,
2023-01-24,3626.0,3696.10009765625,3611.449951171875,3686.5,3548.231201171875,212778,3696.10009765625,3551.25,,3686.5,3572.75,,190135.9293212927,,Ascending Triangle,1.0,1.0,Wedge Up,Channel Up,,50.800048828125995,2861.549316406235,
2023-01-25,3689.0,3740.0,3673.699951171875,3717.39990234375,3577.972412109375,375571,3740.0,3571.0,,3717.39990234375,3623.550048828125,,236689.4431201223,,Ascending Triangle,1.0,1.0,Wedge Up,Channel Up,,62.94995117187509,2679.3007812500005,
2023-01-27,3850.0,3995.0,3830.0,3936.75,3789.095458984375,2375899,3995.0,3611.449951171875,Inverse Head and Shoulder,3936.75,3686.5,,124837.29211425937,,Ascending Triangle,1.0,1.0,Wedge Up,,Double Bottom,30.899902343750394,3192.101562499994,HL
2023-01-30,3940.0,3948.949951171875,3818.85009765625,3841.14990234375,3697.080810546875,654472,3995.0,3673.699951171875,,3936.75,3717.39990234375,,842545.0544335844,,,1.0,1.0,Wedge Up,Channel Up,,219.35009765625006,-11.551757812502476,
2023-01-31,3878.0,3878.0,3801.0,3818.25,3675.039794921875,359118,3995.0,3801.0,Head and Shoulder,3936.75,3818.25,,,-359367.5211181632,,-1.0,-1.0,,,Double Top,-95.60009765624977,5657.551757812498,LH
2023-02-01,3829.449951171875,3886.39990234375,3760.10009765625,3811.300048828125,3668.3505859375,328212,3948.949951171875,3760.10009765625,,3841.14990234375,3811.300048828125,,,-83002.15087402442,,-1.0,-1.0,,,,-22.899902343751517,4276.24804687503,HH
2023-02-02,3799.0,3859.10009765625,3740.0,3790.699951171875,3648.52294921875,309024,3886.39990234375,3740.0,,3818.25,3790.699951171875,,,-22387.9305444376,,-1.0,-1.0,,,,-6.949951171875431,3957.2490234375105,LL
2023-02-03,3785.0,3858.0,3769.199951171875,3852.550048828125,3708.053466796875,242350,3886.39990234375,3740.0,Head and Shoulder,3852.550048828125,3790.699951171875,,,-75119.00513184212,Ascending Triangle,-1.0,1.0,,,Double Top,-20.60009765625037,4243.902099609384,LH
2023-02-06,3846.550048828125,3869.699951171875,3804.10009765625,3849.10009765625,3704.73291015625,205412,3869.699951171875,3740.0,,3852.550048828125,3790.699951171875,,240497.21473145534,,,1.0,1.0,Wedge Up,Channel Up,,61.85009765625013,2429.9978027343714,
2023-02-07,3873.0,3895.0,3818.199951171875,3879.449951171875,3733.9443359375,246673,3895.0,3769.199951171875,,3879.449951171875,3849.10009765625,,,-9452.013979492345,Ascending Triangle,1.0,1.0,Wedge Up,Channel Up,,-3.4499511718744222,3931.8989257812364,
2023-02-08,3898.85009765625,3898.85009765625,3835.5,3880.300048828125,3734.7626953125,309039,3898.85009765625,3804.10009765625,Inverse Head and Shoulder,3880.300048828125,3849.10009765625,,120887.24169189096,,Ascending Triangle,1.0,1.0,Wedge Up,Channel Up,Double Bottom,30.34985351562593,3120.7036132812277,HL
2023-02-09,3879.89990234375,3890.5,3832.25,3845.75,3701.508544921875,249061,3898.85009765625,3818.199951171875,,3880.300048828125,3845.75,,7127.460571288097,,,-1.0,1.0,,,,0.8500976562497469,3858.1975097656323,
2023-02-10,3845.0,3848.949951171875,3800.10009765625,3831.64990234375,3687.93701171875,170034,3898.85009765625,3800.10009765625,,3880.300048828125,3831.64990234375,,,-127605.08989990466,,-1.0,-1.0,,,,-34.55004882812686,4778.601318359425,LH
